t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_qx,offline_normal_qy,offline_normal_qz,offline_normal_qw,offline_normal_nx,offline_normal_ny,offline_normal_nz,offline_contact_force_x
1777401286.2544176579,0.0384825729,0.0341296978,0.0999224260,3.0827334014,0.3478700150,0.0008994495,3.8689999580,3.8692083359,3.8681228161,nan,nan,nan,nan,-0.0035866115,-0.0012140133,0.0021806168,-0.4037027061,-0.0702177435,-1.9110751152,-0.1967705041,-0.0290027577,0.1497571766,-1.9282665045,-1.2020993310,3.6841494799,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0824118331,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1146.6795654297,167.9538726807,0.0000000000,0.0100164413,0.7601082325,0.0099935532,inf,0.0700387955,0.0799410343,0.0900540352,0.0799264908,0.0399935246,0.0799160004,0.0200273991,0.0099842548,0.0200166702,0.0000259876,0.0299711227,0.0000140667,262111,-0.0000646299,-0.0000240555,0.1738557380,-0.0000027593,0.0000002401,-0.0000010487,-0.0001251508,-0.0000901799,0.4414107695,-0.0000011417,-0.0000016719,0.0000032216,-0.1261157692,0.0046525002,0.3341986863,-0.0000011417,-0.0000016719,0.0000032216,-0.0000011417,-0.0000016719,0.0000032216,-0.0004277330,-0.0178904438,0.0000895307,0.0004265913,0.0178887719,-0.0000863091,0.4646346122,0.0191843200,0.6187952167,-0.0243352844,0.7849409121,0.2330005474,-0.0144611899,-0.9723690755,0.3547971249
1777401286.2643764019,0.0384825729,0.0341296978,0.0999224260,3.0827334014,0.3478700150,0.0008994495,3.8689999580,3.8692083359,3.8681228161,nan,nan,nan,nan,-0.0035866115,-0.0012140133,0.0021806168,-0.4037027061,-0.0702177435,-1.9110751152,0.0397981666,-0.2416937500,-0.1552971303,2.3658299779,-2.1270387327,-3.0507278168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0824118331,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1146.6795654297,167.9538726807,0.0000000000,0.0199751854,0.7700669765,0.0199522972,inf,0.0799975395,0.0898997784,0.0000188351,0.0000097752,0.0499522686,0.0898747444,0.0299861431,0.0199429989,0.0299754143,0.0099847317,0.0399298668,0.0099728107,262111,-0.0000642429,-0.0000239114,0.1755520824,-0.0000027429,0.0000002372,-0.0000010423,-0.0001251174,-0.0000890429,0.4422282712,-0.0000016572,-0.0000014513,0.0000028732,-0.1268210899,0.0045627914,0.3328948893,-0.0000016572,-0.0000014513,0.0000028732,-0.0000016572,-0.0000014513,0.0000028732,-0.0004312896,-0.0177312239,0.0000804690,0.0004296324,0.0177297726,-0.0000775957,0.4617806924,0.0189217333,0.6178240325,-0.0240637931,0.7857202853,0.2354287974,-0.0144342176,-0.9717844075,0.3537866771
1777401286.2743518353,0.0384825729,0.0341296978,0.0999224260,3.0827334014,0.3478700150,0.0008994495,3.8689999580,3.8692083359,3.8681228161,nan,nan,nan,nan,-0.0060584862,-0.0016115733,0.0044327341,-0.3571270704,-0.0638451949,-1.9307868481,0.0397981666,-0.2416937500,-0.1552971303,2.3658299779,-2.1270387327,-3.0507278168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0824118331,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1149.4353027344,145.4957275391,0.0000000000,0.0299506187,0.7800424099,0.0299277306,inf,0.0000319481,0.0000238419,0.0099942684,0.0099852085,0.0599277020,0.0000157356,0.0399615765,0.0299184322,0.0399508476,0.0199601650,0.0000076294,0.0199482441,262111,-0.0000639862,-0.0000238159,0.1766773317,0.0000015487,0.0000030668,0.0000024783,-0.0001248059,-0.0000881578,0.4427502703,-0.0000013007,-0.0000008643,0.0000032097,-0.1272492772,0.0045067993,0.3320666165,-0.0000013007,-0.0000008643,0.0000032097,-0.0000013007,-0.0000008643,0.0000032097,-0.0004334851,-0.0176314723,0.0000748285,0.0004321843,0.0176306080,-0.0000716188,0.4600151960,0.0187342649,0.6171311600,-0.0238689695,0.7862750352,0.2371588074,-0.0144121523,-0.9713639843,0.3531497419
1777401286.2844991684,0.0381477326,0.0342088938,0.0998312607,3.0858328629,0.3254192366,0.0020667555,3.8689999580,3.8692083359,3.8681228161,nan,nan,nan,nan,-0.0060584862,-0.0016115733,0.0044327341,-0.3571270704,-0.0638451949,-1.9307868481,0.0397981666,-0.2416937500,-0.1552971303,2.3658299779,-2.1270387327,-3.0507278168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0824118331,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1149.4353027344,145.4957275391,0.0000000000,0.0000560284,0.7901897430,0.0400750637,inf,0.0101792812,0.0101711750,0.0201416016,0.0201325417,0.0700750351,0.0101630688,0.0000288486,0.0400657654,0.0000178814,0.0301074982,0.0101549625,0.0300955772,262111,-0.0001209676,-0.0000328994,0.1784090450,0.0000015412,0.0000030481,0.0000024628,-0.0001636071,-0.0000930423,0.4435363636,-0.0000007974,-0.0000000375,0.0000036792,-0.1278717933,0.0044221437,0.3309203064,-0.0000007974,-0.0000000375,0.0000036792,-0.0000007974,-0.0000000375,0.0000036792,-0.0004368719,-0.0174911049,0.0000665575,0.0004360746,0.0174910675,-0.0000628783,0.4575058227,0.0185609919,0.6164927479,-0.0236880564,0.7867852676,0.2387511355,-0.0143893938,-0.9709741709,0.3522249460
1777401286.2944030762,0.0381477326,0.0342088938,0.0998312607,3.0858328629,0.3254192366,0.0020667555,3.8689999580,3.8692083359,3.8681411743,nan,nan,nan,nan,-0.0060584862,-0.0016115733,0.0044327341,-0.3571270704,-0.0638451949,-1.9307868481,0.0397981666,-0.2416937500,-0.1552971303,2.3658299779,-2.1270387327,-3.0507278168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0824118331,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1149.4353027344,145.4957275391,0.0000000000,0.0099599361,0.8000936508,0.0000233650,inf,0.0200831890,0.0200750828,0.0300455093,0.0300364494,0.0799789429,0.0200669765,0.0099327564,0.0000131130,0.0099217892,0.0400114059,0.0200588703,0.0399994850,262111,-0.0001204842,-0.0000327679,0.1795228778,0.0000014802,0.0000030286,0.0000024954,-0.0001863519,-0.0000957368,0.4440365950,-0.0000005708,0.0000004678,0.0000039594,-0.1282965660,0.0043500406,0.3299787182,-0.0000005708,0.0000004678,0.0000039594,-0.0000005708,0.0000004678,0.0000039594,-0.0003744782,-0.0181503028,0.0000957313,0.0003739074,0.0181507705,-0.0000917718,0.4755793308,0.0173289849,0.6144786241,-0.0222345991,0.7884296731,0.2438432862,-0.0137642539,-0.9697169675,0.3517323136
1777401286.3044223785,0.0381477326,0.0342088938,0.0998312607,3.0858328629,0.3254192366,0.0020667555,3.8689999580,3.8692083359,3.8681411743,nan,nan,nan,nan,-0.0060584862,-0.0016115733,0.0044327341,-0.3571270704,-0.0638451949,-1.9307868481,0.0397981666,-0.2416937500,-0.1552971303,2.3658299779,-2.1270387327,-3.0507278168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0824118331,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1149.4353027344,145.4957275391,0.0000000000,0.0199792385,0.8101129532,0.0100426674,inf,0.0301024914,0.0300943851,0.0400648117,0.0400557518,0.0899982452,0.0300862789,0.0199520588,0.0100324154,0.0199410915,0.0000176430,0.0300781727,0.0500187874,262111,-0.0001197627,-0.0000325717,0.1811852873,0.0000014732,0.0000030102,0.0000024799,-0.0002162075,-0.0000990181,0.4447529081,-0.0000001352,0.0000011934,0.0000043755,-0.1288706693,0.0042488265,0.3286289134,-0.0000001352,0.0000011934,0.0000043755,-0.0000001352,0.0000011934,0.0000043755,-0.0003789039,-0.0179957765,0.0000859744,0.0003787688,0.0179969699,-0.0000815989,0.4729738231,0.0169486399,0.6135466035,-0.0218002223,0.7891755566,0.2461706312,-0.0136108442,-0.9691309330,0.3506498039
1777401286.3143861294,0.0381477326,0.0342088938,0.0998312607,3.0858328629,0.3254192366,0.0020667555,3.8689999580,3.8692083359,3.8681411743,nan,nan,nan,nan,-0.0060584862,-0.0016115733,0.0044327341,-0.3571270704,-0.0638451949,-1.9307868481,0.0397981666,-0.2416937500,-0.1552971303,2.3658299779,-2.1270387327,-3.0507278168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0851015747,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1149.4353027344,145.4957275391,0.0000000000,0.0299429893,0.8200767040,0.0200064182,inf,0.0400662422,0.0400581360,0.0500285625,0.0500195026,0.0000152588,0.0400500298,0.0299158096,0.0199961662,0.0299048424,0.0099813938,0.0400419235,0.0599825382,262111,-0.0001190456,-0.0000323767,0.1828377423,0.0000014661,0.0000029918,0.0000024644,-0.0002414146,-0.0001014776,0.4454303349,0.0000002689,0.0000018636,0.0000047546,-0.1293736025,0.0041555339,0.3273529557,0.0000002689,0.0000018636,0.0000047546,0.0000002689,0.0000018636,0.0000047546,-0.0003829192,-0.0178524318,0.0000770296,0.0003831880,0.0178542954,-0.0000722750,0.4705847022,0.0167587804,0.6128754286,-0.0215941433,0.7897066197,0.2478348039,-0.0135639864,-0.9687073491,0.3499646485
1777401286.3244841099,0.0381477326,0.0342088938,0.0998312607,3.0858328629,0.3254192366,0.0020667555,3.8689999580,3.8692083359,3.8681411743,nan,nan,nan,nan,-0.0060584862,-0.0016115733,0.0044327341,-0.3571270704,-0.0638451949,-1.9307868481,0.0397981666,-0.2416937500,-0.1552971303,2.3658299779,-2.1270387327,-3.0507278168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0851015747,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1149.4353027344,145.4957275391,0.0000000000,0.0400409698,0.8301746845,0.0301043987,inf,0.0501642227,0.0501561165,0.0601265430,0.0601174831,0.0101132393,0.0501480103,0.0400137901,0.0300941467,0.0000314713,0.0200793743,0.0000181198,0.0700805187,262111,-0.0001185699,-0.0000322473,0.1839338781,0.0000014615,0.0000029797,0.0000024542,-0.0002558759,-0.0001027070,0.4458613868,0.0000005215,0.0000022811,0.0000049878,-0.1296718076,0.0040975139,0.3265424815,0.0000005215,0.0000022811,0.0000049878,0.0000005215,0.0000022811,0.0000049878,-0.0003853820,-0.0177628426,0.0000714939,0.0003859036,0.0177651237,-0.0000665061,0.4691075881,0.0166068303,0.6122599215,-0.0214330154,0.7901915132,0.2493568287,-0.0135369806,-0.9683170566,0.3489393294
1777401286.3344922066,0.0381477326,0.0342088938,0.0998312607,3.0858328629,0.3254192366,0.0020667555,3.8689999580,3.8692083359,3.8681411743,nan,nan,nan,nan,-0.0060584862,-0.0016115733,0.0044327341,-0.3571270704,-0.0638451949,-1.9307868481,0.0397981666,-0.2416937500,-0.1552971303,2.3658299779,-2.1270387327,-3.0507278168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0851015747,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1149.4353027344,145.4957275391,0.0000000000,0.0500490665,0.8401827812,0.0401124954,inf,0.0601723194,0.0601642132,0.0701346397,0.0701255798,0.0201213360,0.0601561069,0.0000226498,0.0401022434,0.0100395679,0.0300874710,0.0100262165,0.0800886154,262111,-0.0001178599,-0.0000320542,0.1855698744,0.0000014545,0.0000029615,0.0000024389,-0.0002743817,-0.0001039995,0.4464785963,0.0000008768,0.0000028659,0.0000053099,-0.1300670841,0.0040164109,0.3253854930,0.0000008768,0.0000028659,0.0000053099,0.0000008768,0.0000028659,0.0000053099,-0.0003887760,-0.0176370478,0.0000637964,0.0003896528,0.0176399137,-0.0000584866,0.4670581602,0.0164622834,0.6116546862,-0.0212802885,0.7906672419,0.2508513883,-0.0135127885,-0.9679312917,0.3483079970
1777401286.3444738388,0.0377285145,0.0343130715,0.0997318700,3.0884378214,0.3029331005,0.0002865191,3.8689999580,3.8692083359,3.8681282997,nan,nan,nan,nan,-0.0060584862,-0.0016115733,0.0044327341,-0.3571270704,-0.0638451949,-1.9307868481,0.0397981666,-0.2416937500,-0.1552971303,2.3658299779,-2.1270387327,-3.0507278168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0851015747,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1149.4353027344,145.4957275391,0.0000000000,0.0000536442,0.8501644135,0.0000278950,inf,0.0701539516,0.0701458454,0.0801162720,0.0801072121,0.0301029682,0.0701377392,0.0100042820,0.0000162125,0.0200212002,0.0400691032,0.0200078487,0.0900702477,262111,-0.0001173889,-0.0000319261,0.1866550926,0.0000014499,0.0000029495,0.0000024288,-0.0002847722,-0.0001045276,0.4468713157,0.0000010984,0.0000032292,0.0000055070,-0.1302979572,0.0039661006,0.3246523285,0.0000010984,0.0000032292,0.0000055070,0.0000010984,0.0000032292,0.0000055070,-0.0003908500,-0.0175586886,0.0000590487,0.0003919485,0.0175619178,-0.0000535417,0.4657983690,0.0163203158,0.6110576569,-0.0211298959,0.7911357120,0.2523241349,-0.0134879226,-0.9675487620,0.3473708332
1777401286.3544278145,0.0377285145,0.0343130715,0.0997318700,3.0884378214,0.3029331005,0.0002865191,3.8689999580,3.8692083359,3.8681282997,nan,nan,nan,nan,-0.0060584862,-0.0016115733,0.0044327341,-0.3571270704,-0.0638451949,-1.9307868481,0.0397981666,-0.2416937500,-0.1552971303,2.3658299779,-2.1270387327,-3.0507278168,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0851015747,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1149.4353027344,145.4957275391,0.0000000000,0.0100076199,0.8601183891,0.0099818707,inf,0.0801079273,0.0800998211,0.0900702477,0.0000209808,0.0400569439,0.0800917149,0.0199582577,0.0099701881,0.0299751759,0.0000116825,0.0299618244,0.1000242233,262111,-0.0001166860,-0.0000317349,0.1882747944,0.0000013959,0.0000029218,0.0000024529,-0.0002977185,-0.0001048731,0.4474336157,0.0000012886,0.0000037186,0.0000058175,-0.1306609596,0.0038978325,0.3232906515,0.0000012886,0.0000037186,0.0000058175,0.0000012886,0.0000037186,0.0000058175,-0.0004138679,-0.0181705235,0.0000531235,0.0004151565,0.0181742421,-0.0000473060,0.4834982362,0.0157992007,0.6090384228,-0.0205640386,0.7927166613,0.2572986397,-0.0133582715,-0.9662396010,0.3468561769
1777401286.3644406796,0.0377285145,0.0343130715,0.0997318700,3.0884378214,0.3029331005,0.0002865191,3.8689999580,3.8692083359,3.8681282997,nan,nan,nan,nan,-0.0060584862,-0.0016115733,0.0044327341,-0.3571270704,-0.0638451949,-1.9307868481,-0.2354841232,-0.3600588739,-0.1088001877,-2.7512577993,-1.1829782817,0.4647050711,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0851015747,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1151.6011962891,125.9598464966,-0.0413288437,0.0200204849,0.8701312542,0.0199947357,inf,0.0901207924,0.0901126862,0.0000262260,0.0100338459,0.0500698090,0.0000150204,0.0299711227,0.0199830532,0.0399880409,0.0100245476,0.0399746895,0.1100370884,262111,-0.0001162197,-0.0000316081,0.1893492037,0.0000013915,0.0000029099,0.0000024427,-0.0003047410,-0.0001048347,0.4477913831,0.0000014792,0.0000040319,0.0000059873,-0.1308704801,0.0038555687,0.3224249153,0.0000014792,0.0000040319,0.0000059873,0.0000014792,0.0000040319,0.0000059873,-0.0004149723,-0.0180817098,0.0000490199,0.0004164515,0.0180857417,-0.0000430325,0.4821611622,0.0155802214,0.6081215890,-0.0203278837,0.7934306314,0.2595498203,-0.0133081932,-0.9656380185,0.3457523584
1777401286.3745329380,0.0377285145,0.0343130715,0.0997318700,3.0884378214,0.3029331005,0.0002865191,3.8689999580,3.8692083359,3.8681282997,nan,nan,nan,nan,-0.0027769571,-0.0007296688,0.0018040143,-0.3137649596,-0.0567730963,-1.9475145340,-0.2354841232,-0.3600588739,-0.1088001877,-2.7512577993,-1.1829782817,0.4647050711,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0851015747,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1151.6011962891,125.9598464966,-0.0413288437,0.0301127434,0.8802235126,0.0300869942,inf,0.0000479221,0.0000357628,0.0101184845,0.0201261044,0.0601620674,0.0101072788,0.0400633812,0.0300753117,0.0000269413,0.0201168060,0.0000178814,0.1201293468,262111,-0.0001155238,-0.0000314189,0.1909527731,-0.0000020016,0.0000042645,0.0000026219,-0.0003131016,-0.0001044195,0.4483036191,0.0000012100,0.0000046852,0.0000062499,-0.1311393037,0.0037966779,0.3211878262,0.0000012100,0.0000046852,0.0000062499,0.0000012100,0.0000046852,0.0000062499,-0.0004164428,-0.0179568514,0.0000433516,0.0004176528,0.0179615366,-0.0000371017,0.4803155574,0.0154340317,0.6074807375,-0.0201710328,0.7939282547,0.2611205659,-0.0132769518,-0.9652148842,0.3450523019
1777401286.3844347000,0.0377285145,0.0343130715,0.0997318700,3.0884378214,0.3029331005,0.0002865191,3.8689999580,3.8692083359,3.8681282997,nan,nan,nan,nan,-0.0027769571,-0.0007296688,0.0018040143,-0.3137649596,-0.0567730963,-1.9475145340,-0.2354841232,-0.3600588739,-0.1088001877,-2.7512577993,-1.1829782817,0.4647050711,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0851015747,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1151.6011962891,125.9598464966,-0.0413288437,0.0400145054,0.8901252747,0.0399887562,inf,0.0099496841,0.0099375248,0.0200202465,0.0300278664,0.0700638294,0.0200090408,0.0000171661,0.0399770737,0.0099287033,0.0300185680,0.0099196434,0.1300311089,262111,-0.0000386779,-0.0000107645,0.1924857358,-0.0000019878,0.0000042402,0.0000026056,-0.0002664772,-0.0000894783,0.4487457974,0.0000007015,0.0000053882,0.0000064989,-0.1313047704,0.0037566675,0.3199802677,0.0000007015,0.0000053882,0.0000064989,0.0000008667,0.0000051606,0.0000064191,-0.0004169479,-0.0178789948,0.0000403234,0.0004178147,0.0178841555,-0.0000339043,0.4792144128,0.0153031673,0.6068978487,-0.0200306034,0.7943800030,0.2625475523,-0.0132489029,-0.9648280932,0.3439905941
1777401286.3944094181,0.0389118753,0.0340202413,0.0999809280,3.0914619909,0.2805612855,0.0013072875,3.8689999580,3.8692083359,3.8681204319,nan,nan,nan,nan,-0.0027769571,-0.0007296688,0.0018040143,-0.3137649596,-0.0567730963,-1.9475145340,-0.2354841232,-0.3600588739,-0.1088001877,-2.7512577993,-1.1829782817,0.4647050711,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0851015747,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1151.6011962891,125.9598464966,-0.0413288437,0.0000307560,0.9000999928,0.0000159740,inf,0.0199244022,0.0199122429,0.0299949646,0.0400025845,0.0800385475,0.0299837589,0.0099918842,0.0000097752,0.0199034214,0.0399932861,0.0198943615,0.1400058270,262111,-0.0000385234,-0.0000107214,0.1935433182,-0.0000019786,0.0000042241,0.0000025947,-0.0002380676,-0.0000803647,0.4490289134,0.0000003832,0.0000058238,0.0000066494,-0.1313927911,0.0037311960,0.3192168981,0.0000003832,0.0000058238,0.0000066494,0.0000003832,0.0000058238,0.0000066494,-0.0004171333,-0.0177699151,0.0000367228,0.0004175165,0.0177757389,-0.0000300733,0.4777395270,0.0151742498,0.6063177496,-0.0198920960,0.7948288075,0.2639661821,-0.0132207879,-0.9644413230,0.3433118761
1777401286.4043776989,0.0389118753,0.0340202413,0.0999809280,3.0914619909,0.2805612855,0.0013072875,3.8689999580,3.8692083359,3.8681204319,nan,nan,nan,nan,-0.0027769571,-0.0007296688,0.0018040143,-0.3137649596,-0.0567730963,-1.9475145340,-0.2354841232,-0.3600588739,-0.1088001877,-2.7512577993,-1.1829782817,0.4647050711,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0851015747,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1151.6011962891,125.9598464966,-0.0413288437,0.0099990368,0.9100682735,0.0099842548,inf,0.0298926830,0.0298805237,0.0399632454,0.0499708652,0.0900068283,0.0399520397,0.0199601650,0.0099780560,0.0298717022,0.0000138283,0.0298626423,0.1499741077,262111,-0.0000384463,-0.0000107000,0.1940705236,-0.0000020322,0.0000042083,0.0000025568,-0.0002246161,-0.0000760467,0.4491670703,0.0000000786,0.0000060124,0.0000067412,-0.1314480692,0.0037097425,0.3187416352,0.0000000786,0.0000060124,0.0000067412,0.0000000786,0.0000060124,0.0000067412,-0.0003578036,-0.0184611584,0.0000685095,0.0003578821,0.0184671708,-0.0000617683,0.4967600643,0.0149929311,0.6049520227,-0.0197247371,0.7958763704,0.2672879700,-0.0132568963,-0.9635255034,0.3422993720
1777401286.4144508839,0.0389118753,0.0340202413,0.0999809280,3.0914619909,0.2805612855,0.0013072875,3.8689999580,3.8692083359,3.8681204319,nan,nan,nan,nan,-0.0027769571,-0.0007296688,0.0018040143,-0.3137649596,-0.0567730963,-1.9475145340,-0.2354841232,-0.3600588739,-0.1088001877,-2.7512577993,-1.1829782817,0.4647050711,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0857848376,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1151.6011962891,125.9598464966,-0.0413288437,0.0200722218,0.9201414585,0.0200574398,inf,0.0399658680,0.0399537086,0.0500364304,0.0600440502,0.0000205040,0.0500252247,0.0300333500,0.0200512409,0.0399448872,0.0100870132,0.0399358273,0.1600472927,262111,-0.0000382161,-0.0000106359,0.1956458216,-0.0000020182,0.0000041844,0.0000025409,-0.0001870920,-0.0000639902,0.4495683264,-0.0000003622,0.0000065997,0.0000069285,-0.1315854041,0.0036475370,0.3173702629,-0.0000003622,0.0000065997,0.0000069285,-0.0000003622,0.0000065997,0.0000069285,-0.0003593375,-0.0183322358,0.0000628418,0.0003589752,0.0183388355,-0.0000559133,0.4950811148,0.0148588157,0.6042240642,-0.0195855865,0.7964351202,0.2690593701,-0.0132411899,-0.9630325676,0.3415112495
