t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_qx,offline_normal_qy,offline_normal_qz,offline_normal_qw,offline_normal_nx,offline_normal_ny,offline_normal_nz,offline_contact_force_x
1777403841.1102495193,-0.2314876318,0.0039593647,0.6768457294,-0.0289353089,0.0491104550,-0.0505518387,3.6210000515,3.7214076519,3.6979625225,-0.1000000015,0.0000000000,0.7799999714,0.0000000000,-0.1040467173,0.0543866009,0.3868832588,0.0445834398,0.0048147799,-0.0735701323,-0.5401403904,3.3350336552,0.7430942059,18.2091506669,-1.2981359592,6.6847229867,0.1870510876,-0.0016325540,0.1542117298,0.6275307536,-3.9534475803,0.0000000000,0.1276295185,0.1137254909,0.1124498397,0.1244708970,0.1218862906,0.0923046321,0.1096079051,0.1132234707,0.0000000000,0.0000000000,0.4780194163,0.0237818137,0.0119798798,0.4778517783,0.0221172273,0.0108908806,0.4367183149,0.0000000000,0.6433086395,-2.5052046776,-1.5568084717,0.0099589825,0.8099582195,0.0099222660,0.0199549198,0.0300116539,0.0299909115,0.0400209427,0.0199110508,0.0799241066,0.0400025845,0.0198841095,0.0198612213,0.0299727917,0.0099048615,0.0299575329,0.0499165058,262143,-0.0121391028,-0.0112923197,0.0694768349,0.0104723376,0.0096270858,-0.0006039605,-0.0127218139,-0.0198083558,0.0000132302,0.0000667003,0.0013747075,0.0000559464,-0.0083370234,-0.0092777840,-0.0111333618,0.0000667003,0.0013747075,0.0000559464,0.0000667003,0.0013747075,0.0000559464,0.0003660917,0.0008211216,-0.0009701603,-0.0002993914,0.0005535860,0.0010261068,0.6738043728,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777403841.1202692986,-0.2314876318,0.0039593647,0.6768457294,-0.0289353089,0.0491104550,-0.0505518387,3.6210000515,3.7214076519,3.6979625225,-0.1000000015,0.0000000000,0.7799999714,0.0000000000,-0.1040467173,0.0543866009,0.3868832588,0.0445834398,0.0048147799,-0.0735701323,-0.5401403904,3.3350336552,0.7430942059,18.2091506669,-1.2981359592,6.6847229867,0.1870510876,-0.0016325540,0.1542117298,0.6275307536,-3.9534475803,0.0000000000,0.1276295185,0.1137254909,0.1124498397,0.1244708970,0.1218862906,0.0923046321,0.1096079051,0.1132234707,0.0000000000,0.0000000000,0.4780194163,0.0237818137,0.0119798798,0.4778517783,0.0221172273,0.0108908806,0.4367183149,0.0000000000,0.6433086395,-2.5052046776,-1.5568084717,0.0199787617,0.8199779987,0.0199420452,0.0299746990,0.0400314331,0.0400106907,0.0500407219,0.0299308300,0.0899438858,0.0500223637,0.0299038887,0.0298810005,0.0399925709,0.0199246407,0.0399773121,0.0599362850,262143,-0.0121984867,-0.0112938259,0.0691855571,0.0104084402,0.0095760175,-0.0005995235,-0.0125696909,-0.0200686977,-0.0006214345,0.0000622300,0.0013610745,0.0000546482,-0.0082647190,-0.0094445668,-0.0115433334,0.0000622300,0.0013610745,0.0000546482,0.0000622300,0.0013610745,0.0000546482,0.0003747571,0.0008729926,-0.0009894289,-0.0003125271,0.0004880819,0.0010440771,0.6535442760,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777403841.1303074360,-0.2314876318,0.0039593647,0.6768457294,-0.0289353089,0.0491104550,-0.0505518387,3.6210000515,3.7214076519,3.6979625225,-0.1000000015,0.0000000000,0.7799999714,0.0000000000,-0.1040467173,0.0543866009,0.3868832588,0.0445834398,0.0048147799,-0.0735701323,-0.5401403904,3.3350336552,0.7430942059,18.2091506669,-1.2981359592,6.6847229867,0.1870510876,-0.0016325540,0.1542117298,0.2200186849,-3.6783537865,0.0000000000,0.1276295185,0.1137254909,0.1124498397,0.1244708970,0.1218862906,0.0923046321,0.1096079051,0.1132234707,0.0000000000,0.0000000000,0.4787792861,0.0237818137,0.0119798798,0.4778517783,0.0217778273,0.0108856931,0.4370323718,0.0000000000,0.6433086395,-2.5052046776,-1.5568084717,0.0300168991,0.8300161362,0.0299801826,0.0400128365,0.0500695705,0.0500488281,0.0600788593,0.0399689674,0.0000562668,0.0600605011,0.0399420261,0.0399191380,0.0000329018,0.0299627781,0.0000154972,0.0699744225,262143,-0.0122378783,-0.0112948250,0.0689923416,0.0103660546,0.0095421420,-0.0005965803,-0.0125011261,-0.0202040031,-0.0009497163,0.0000592297,0.0013523433,0.0000539011,-0.0082517387,-0.0095155182,-0.0117143148,0.0000592297,0.0013523433,0.0000539011,0.0000592297,0.0013523433,0.0000539011,0.0003786201,0.0008953047,-0.0009981114,-0.0003193905,0.0004570386,0.0010520126,0.6448880568,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777403841.1403303146,-0.2314876318,0.0039593647,0.6768457294,-0.0289353089,0.0491104550,-0.0505518387,3.6210000515,3.7214076519,3.6979625225,-0.1000000015,0.0000000000,0.7799999714,0.0000000000,-0.1040467173,0.0543866009,0.3868832588,0.0445834398,0.0048147799,-0.0735701323,-0.5401403904,3.3350336552,0.7430942059,18.2091506669,-1.2981359592,6.6847229867,0.1870510876,-0.0016325540,0.1542117298,0.2200186849,-3.6783537865,0.0000000000,0.1276295185,0.1102464348,0.1043076217,0.1346974969,0.1111082509,0.1047469005,0.1059246138,0.1169772521,0.0000000000,0.0000000000,0.4787792861,0.0237818137,0.0119798798,0.4778517783,0.0217778273,0.0108856931,0.4370323718,0.0000000000,0.6433086395,-2.5052046776,-1.5568084717,0.0400397778,0.8400390148,0.0400030613,0.0000715256,0.0600924492,0.0600717068,0.0701017380,0.0499918461,0.0100791454,0.0700833797,0.0000348091,0.0000157356,0.0100557804,0.0399856567,0.0100383759,0.0799973011,262143,-0.0122966708,-0.0112963161,0.0687039650,0.0103027936,0.0094915824,-0.0005921875,-0.0124423224,-0.0203554143,-0.0013143982,0.0000547056,0.0013397612,0.0000529478,-0.0082779537,-0.0095695336,-0.0118376074,0.0000547056,0.0013397612,0.0000529478,0.0000547056,0.0013397612,0.0000529478,0.0003819170,0.0009127767,-0.0010057002,-0.0003272115,0.0004269846,0.0010586480,0.6370782043,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777403841.1502945423,-0.2364771813,0.0051238155,0.6948629022,-0.0261659035,0.0491803810,-0.0504838178,3.6210000515,3.7161290646,3.6991336346,-0.1000000015,0.0000000000,0.7799999714,0.0000000000,-0.1040467173,0.0543866009,0.3868832588,0.0445834398,0.0048147799,-0.0735701323,-0.5401403904,3.3350336552,0.7430942059,18.2091506669,-1.2981359592,6.6847229867,0.1870510876,-0.0016325540,0.1542117298,0.2200186849,-3.6783537865,0.0000000000,0.1276295185,0.1102464348,0.1043076217,0.1346974969,0.1111082509,0.1047469005,0.1059246138,0.1169772521,0.0000000000,0.0000000000,0.4787792861,0.0236981474,0.0119205387,0.4766409099,0.0217778273,0.0108856931,0.4370323718,0.0000000000,0.6433086395,-2.5052046776,-1.5568084717,0.0000655651,0.8500032425,0.0000333786,0.0100357533,0.0700566769,0.0700359344,0.0800659657,0.0599560738,0.0200433731,0.0800476074,0.0099990368,0.0099799633,0.0200200081,0.0000157356,0.0200026035,0.0899615288,262143,-0.0123358452,-0.0112973969,0.0685092102,0.0102608647,0.0094570043,-0.0005896163,-0.0124297159,-0.0204251495,-0.0014809833,0.0000516802,0.0013316208,0.0000523904,-0.0083221419,-0.0095748404,-0.0118426160,0.0000516802,0.0013316208,0.0000523904,0.0000516802,0.0013316208,0.0000523904,0.0003826478,0.0009150382,-0.0010075658,-0.0003309676,0.0004165827,0.0010599562,0.6344907544,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777403841.1602914333,-0.2364771813,0.0051238155,0.6948629022,-0.0261659035,0.0491803810,-0.0504838178,3.6210000515,3.7161290646,3.6991336346,-0.1000000015,0.0000000000,0.7799999714,0.0000000000,-0.1040467173,0.0543866009,0.3868832588,0.0445834398,0.0048147799,-0.0735701323,-1.3852832317,-0.4247128069,0.7015014887,-9.3860093680,-41.7550901323,-0.4619214811,0.1870510876,-0.0016325540,0.1542117298,0.2200186849,-3.6783537865,0.0000000000,0.1276295185,0.1102464348,0.1043076217,0.1346974969,0.1111082509,0.1047469005,0.1059246138,0.1169772521,0.0000000000,0.0000000000,0.4787792861,0.0236981474,0.0119205387,0.4766409099,0.0217778273,0.0108856931,0.4370323718,0.0000000000,0.6433086395,-2.5052046776,-1.5568084717,0.0100624561,0.8600001335,0.0100302696,0.0200326443,0.0800535679,0.0800328255,0.0000200272,0.0699529648,0.0300402641,0.0900444984,0.0199959278,0.0199768543,0.0300168991,0.0100126266,0.0299994946,0.0999584198,262143,-0.0123945156,-0.0112967207,0.0682132921,0.0101990165,0.0094047315,-0.0005595661,-0.0124464924,-0.0204874370,-0.0016330009,0.0000472360,0.0013191326,0.0000551565,-0.0084226118,-0.0095417123,-0.0117553737,0.0000472360,0.0013191326,0.0000551565,0.0000472360,0.0013191326,0.0000551565,0.0003830403,0.0009068091,-0.0010070439,-0.0003358043,0.0004123236,0.0010622004,0.6355648778,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777403841.1702477932,-0.2364771813,0.0051238155,0.6948629022,-0.0261659035,0.0491803810,-0.0504838178,3.6210000515,3.7161290646,3.6991336346,-0.1000000015,0.0000000000,0.7799999714,0.0000000000,-0.1040467173,0.0543866009,0.3868832588,0.0445834398,0.0048147799,-0.0735701323,-1.3852832317,-0.4247128069,0.7015014887,-9.3860093680,-41.7550901323,-0.4619214811,0.1870510876,-0.0016325540,0.1542117298,0.2200186849,-3.6783537865,0.0000000000,0.1276295185,0.1102464348,0.1043076217,0.1346974969,0.1111082509,0.1047469005,0.1059246138,0.1169772521,0.0000000000,0.0000000000,0.4787792861,0.0236981474,0.0119205387,0.4766409099,0.0217778273,0.0108856931,0.4370323718,0.0000000000,-1.8973770142,-0.2219209671,-1.6611671448,0.0200188160,0.8699564934,0.0199866295,0.0299890041,0.0900099277,0.0899891853,0.0099763870,0.0799093246,0.0399966240,0.0000183582,0.0299522877,0.0299332142,0.0399732590,0.0199689865,0.0399558544,0.1099147797,262143,-0.0124527156,-0.0112912101,0.0679190186,0.0101244732,0.0093076221,-0.0005554090,-0.0125011190,-0.0205006427,-0.0016803388,0.0000398212,0.0012962735,0.0000544157,-0.0085588610,-0.0094633319,-0.0115688519,0.0000398212,0.0012962735,0.0000544157,0.0000398212,0.0012962735,0.0000544157,0.0003801580,0.0008866591,-0.0010010239,-0.0003403368,0.0004096144,0.0010554396,0.6354277317,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777403841.1803555489,-0.2364771813,0.0051238155,0.6948629022,-0.0261659035,0.0491803810,-0.0504838178,3.6210000515,3.7161290646,3.6991336346,-0.1000000015,0.0000000000,0.7799999714,0.0000000000,-0.0749440193,0.0222635344,0.3119168878,0.0489786454,-0.0008020718,-0.0651195645,-1.3852832317,-0.4247128069,0.7015014887,-9.3860093680,-41.7550901323,-0.4619214811,0.1941072643,0.0004297636,0.1011346430,0.2200186849,-3.6783537865,0.0000000000,0.1276295185,0.1102464348,0.1043076217,0.1346974969,0.1111082509,0.1047469005,0.1059246138,0.1169772521,0.0000000000,0.0000000000,0.4792523384,0.0236981474,0.0119205387,0.4766409099,0.0219338015,0.0111249266,0.4375562370,0.0000000000,-1.8973770142,-0.2219209671,-1.6611671448,0.0301265717,0.8800642490,0.0300943851,0.0400967598,0.0000984669,0.0000753403,0.0200841427,0.0000557899,0.0501043797,0.0101261139,0.0400600433,0.0400409698,0.0000362396,0.0300767422,0.0000176430,0.1200225353,262143,-0.0124913219,-0.0112875548,0.0677238160,0.0100831994,0.0092727654,-0.0005533164,-0.0125560741,-0.0204849253,-0.0016602081,0.0000349926,0.0012814200,0.0000538846,-0.0086667087,-0.0093898407,-0.0113972759,0.0000349926,0.0012814200,0.0000538846,0.0000349926,0.0012814200,0.0000538846,0.0003772359,0.0008674651,-0.0009947767,-0.0003422433,0.0004139549,0.0010486614,0.6365616978,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777403841.1903326511,-0.2364771813,0.0051238155,0.6948629022,-0.0261659035,0.0491803810,-0.0504838178,3.6210000515,3.7161290646,3.6991336346,-0.1000000015,0.0000000000,0.7799999714,0.0000000000,-0.0749440193,0.0222635344,0.3119168878,0.0489786454,-0.0008020718,-0.0651195645,-1.3852832317,-0.4247128069,0.7015014887,-9.3860093680,-41.7550901323,-0.4619214811,0.1941072643,0.0004297636,0.1011346430,0.2200186849,-3.6783537865,0.0000000000,0.1341207027,0.0999832153,0.1152513921,0.1272114217,0.1093449220,0.1088160053,0.1032918096,0.1173121855,0.0000000000,0.0000000000,0.4792523384,0.0236981474,0.0119205387,0.4766409099,0.0219338015,0.0111249266,0.4375562370,0.0000000000,-1.8973770142,-0.2219209671,-1.6611671448,0.0401036739,0.8900413513,0.0400714874,0.0000796318,0.0100755692,0.0100524426,0.0300612450,0.0100328922,0.0600814819,0.0201032162,0.0000419617,0.0000188351,0.0100133419,0.0400538445,0.0099947453,0.1299996376,262143,-0.0118735591,-0.0120275757,0.0656927369,0.0100215978,0.0092207412,-0.0005501931,-0.0121960862,-0.0209440733,-0.0027638499,0.0000279181,0.0012597039,0.0000530370,-0.0083885987,-0.0097610728,-0.0122657226,0.0000279181,0.0012597039,0.0000530370,0.0000279181,0.0012597039,0.0000530370,0.0003871456,0.0009253276,-0.0010168083,-0.0003592275,0.0003343763,0.0010698453,0.6213251575,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777403841.2003109455,-0.2406755537,0.0055639204,0.7109767199,-0.0288633760,0.0463433219,-0.0505084387,3.6210000515,3.7108504772,3.7000229359,-0.1000000015,0.0000000000,0.7799999714,0.0000000000,-0.0749440193,0.0222635344,0.3119168878,0.0489786454,-0.0008020718,-0.0651195645,-1.3852832317,-0.4247128069,0.7015014887,-9.3860093680,-41.7550901323,-0.4619214811,0.1941072643,0.0004297636,0.1011346430,0.2200186849,-3.6783537865,0.0000000000,0.1341207027,0.0999832153,0.1152513921,0.1272114217,0.1093449220,0.1088160053,0.1032918096,0.1173121855,0.0000000000,0.0000000000,0.4792523384,0.0227489788,0.0127256047,0.4758319259,0.0219338015,0.0111249266,0.4375562370,0.0000000000,-1.8973770142,-0.2219209671,-1.6611671448,0.0000643730,0.9000196457,0.0000319481,0.0100579262,0.0200538635,0.0200307369,0.0400395393,0.0200111866,0.0700597763,0.0300815105,0.0100202560,0.0099971294,0.0199916363,0.0000150204,0.0199730396,0.1399779320,262143,-0.0119144805,-0.0120209783,0.0655064147,0.0099810193,0.0091860279,-0.0005482366,-0.0120046361,-0.0211931107,-0.0033707703,0.0000233346,0.0012455776,0.0000524310,-0.0082579649,-0.0099448445,-0.0126966365,0.0000233346,0.0012455776,0.0000524310,0.0000233346,0.0012455776,0.0000524310,0.0003964346,0.0009802765,-0.0010373770,-0.0003731001,0.0002653011,0.0010898080,0.6108169641,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777403841.2102723122,-0.2406755537,0.0055639204,0.7109767199,-0.0288633760,0.0463433219,-0.0505084387,3.6210000515,3.7108504772,3.7000229359,-0.1000000015,0.0000000000,0.7799999714,0.0000000000,-0.0749440193,0.0222635344,0.3119168878,0.0489786454,-0.0008020718,-0.0651195645,-1.3852832317,-0.4247128069,0.7015014887,-9.3860093680,-41.7550901323,-0.4619214811,0.1941072643,0.0004297636,0.1011346430,0.2200186849,-3.6783537865,0.0000000000,0.1341207027,0.0999832153,0.1152513921,0.1272114217,0.1093449220,0.1088160053,0.1032918096,0.1173121855,0.0000000000,0.0000000000,0.4792523384,0.0227489788,0.0127256047,0.4758319259,0.0219338015,0.0111249266,0.4375562370,0.0000000000,-1.8973770142,-0.2219209671,-1.6611671448,0.0100257397,0.9099810123,0.0099933147,0.0200192928,0.0300152302,0.0299921036,0.0500009060,0.0299725533,0.0800211430,0.0400428772,0.0199816227,0.0199584961,0.0299530029,0.0099763870,0.0299344063,0.1499392986,262143,-0.0119731916,-0.0120136198,0.0652282490,0.0099213994,0.0091334020,-0.0005446135,-0.0117823922,-0.0214901599,-0.0041068824,0.0000165237,0.0012249496,0.0000479853,-0.0081334658,-0.0101386148,-0.0131491978,0.0000165237,0.0012249496,0.0000479853,0.0000165237,0.0012249496,0.0000479853,0.0004079177,0.0010357008,-0.0010577932,-0.0003913940,0.0001892488,0.0011057786,0.5997906472,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777403841.2202904224,-0.2406755537,0.0055639204,0.7109767199,-0.0288633760,0.0463433219,-0.0505084387,3.6210000515,3.7108504772,3.7000229359,-0.1000000015,0.0000000000,0.7799999714,0.0000000000,-0.0749440193,0.0222635344,0.3119168878,0.0489786454,-0.0008020718,-0.0651195645,-1.3852832317,-0.4247128069,0.7015014887,-9.3860093680,-41.7550901323,-0.4619214811,0.1941072643,0.0004297636,0.1011346430,-0.2837437987,-3.2892854214,0.0000000000,0.1341207027,0.0999832153,0.1152513921,0.1272114217,0.1093449220,0.1088160053,0.1032918096,0.1173121855,0.0000000000,0.0000000000,0.4792523384,0.0227489788,0.0127256047,0.4758319259,0.0219338015,0.0111249266,0.4375562370,0.0000000000,-1.8973770142,-0.2219209671,-1.6611671448,0.0200438499,0.9199991226,0.0200114250,0.0300374031,0.0400333405,0.0400102139,0.0600190163,0.0399906635,0.0000259876,0.0500609875,0.0299997330,0.0299766064,0.0399711132,0.0199944973,0.0399525166,0.1599574089,262143,-0.0120089889,-0.0120120490,0.0650436597,0.0098815058,0.0090988335,-0.0005428005,-0.0116716020,-0.0216438381,-0.0044916901,0.0000123698,0.0012113757,0.0000472646,-0.0080908445,-0.0102212117,-0.0133359430,0.0000123698,0.0012113757,0.0000472646,0.0000123698,0.0012113757,0.0000472646,0.0004123824,0.0010612201,-0.0010677706,-0.0004000127,0.0001501556,0.0011150353,0.5964995478,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777403841.2302775383,-0.2406755537,0.0055639204,0.7109767199,-0.0288633760,0.0463433219,-0.0505084387,3.6210000515,3.7108504772,3.7000229359,-0.1000000015,0.0000000000,0.7799999714,0.0000000000,-0.0749440193,0.0222635344,0.3119168878,0.0489786454,-0.0008020718,-0.0651195645,-1.3852832317,-0.4247128069,0.7015014887,-9.3860093680,-41.7550901323,-0.4619214811,0.1941072643,0.0004297636,0.1011346430,-0.2837437987,-3.2892854214,0.0000000000,0.1341207027,0.0999832153,0.1152513921,0.1272114217,0.1093449220,0.1088160053,0.1032918096,0.1173121855,0.0000000000,0.0000000000,0.4782910049,0.0227489788,0.0127256047,0.4758319259,0.0206848774,0.0121369045,0.4370791018,0.0000000000,-1.8973770142,-0.2219209671,-1.6611671448,0.0300309658,0.9299862385,0.0299985409,0.0400245190,0.0500204563,0.0499973297,0.0700061321,0.0499777794,0.0100131035,0.0600481033,0.0399868488,0.0399637222,0.0000350475,0.0299816132,0.0000154972,0.1699445248,262143,-0.0120624167,-0.0120097046,0.0647681578,0.0098219641,0.0090472395,-0.0005400946,-0.0115551473,-0.0218151596,-0.0049261288,0.0000064382,0.0011914221,0.0000460883,-0.0080790555,-0.0102845856,-0.0134658151,0.0000064382,0.0011914221,0.0000460883,0.0000064382,0.0011914221,0.0000460883,0.0004161921,0.0010814437,-0.0010764591,-0.0004097539,0.0001099784,0.0011225474,0.5941010791,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777403841.2403087616,-0.2406755537,0.0055639204,0.7109767199,-0.0288633760,0.0463433219,-0.0505084387,3.6210000515,3.7108504772,3.7000229359,-0.1000000015,0.0000000000,0.7799999714,0.0000000000,-0.0749440193,0.0222635344,0.3119168878,0.0489786454,-0.0008020718,-0.0651195645,-1.3852832317,-0.4247128069,0.7015014887,-9.3860093680,-41.7550901323,-0.4619214811,0.1941072643,0.0004297636,0.1011346430,-0.2837437987,-3.2892854214,0.0000000000,0.1353536248,0.1037003174,0.1191332936,0.1226215065,0.1273527145,0.0908046663,0.1029117629,0.1185544208,0.0000000000,0.0000000000,0.4782910049,0.0227489788,0.0127256047,0.4758319259,0.0206848774,0.0121369045,0.4370791018,0.0000000000,-1.8973770142,-0.2219209671,-1.6611671448,0.0400621891,0.9400174618,0.0400297642,0.0000624657,0.0600516796,0.0600285530,0.0800373554,0.0600090027,0.0200443268,0.0700793266,0.0000321865,0.0000145435,0.0100662708,0.0400128365,0.0100467205,0.1799757481,262143,-0.0121155246,-0.0120073742,0.0644943056,0.0097627789,0.0089959544,-0.0005374048,-0.0114920841,-0.0219228073,-0.0052069157,0.0000008494,0.0011719500,0.0000448068,-0.0081212912,-0.0102853801,-0.0134399006,0.0000008494,0.0011719500,0.0000448068,0.0000008494,0.0011719500,0.0000448068,0.0004170068,0.0010829027,-0.0010786405,-0.0004161574,0.0000890473,0.0011234473,0.5935256078,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777403841.2503399849,-0.2353853285,0.0028222797,0.7236658335,-0.0315684332,0.0463171201,-0.0478022966,3.6210000515,3.7161290646,3.7009389400,-0.1000000015,0.0000000000,0.7799999714,0.0000000000,-0.0749440193,0.0222635344,0.3119168878,0.0489786454,-0.0008020718,-0.0651195645,-1.3852832317,-0.4247128069,0.7015014887,-9.3860093680,-41.7550901323,-0.4619214811,0.1941072643,0.0004297636,0.1011346430,-0.2837437987,-3.2892854214,0.0000000000,0.1353536248,0.1037003174,0.1191332936,0.1226215065,0.1273527145,0.0908046663,0.1029117629,0.1185544208,0.0000000000,0.0000000000,0.4782910049,0.0227913912,0.0141884172,0.4811314940,0.0206848774,0.0121369045,0.4370791018,0.0000000000,-1.8973770142,-0.2219209671,-1.6611671448,0.0000774860,0.9500486851,0.0000402927,0.0100936890,0.0700829029,0.0700597763,0.0900685787,0.0700402260,0.0300755501,0.0801105499,0.0100634098,0.0100457668,0.0200974941,0.0000183582,0.0200779438,0.1900069714,262143,-0.0121508350,-0.0120058739,0.0643109343,0.0097236030,0.0089643936,-0.0005352765,-0.0114765099,-0.0219629746,-0.0053181999,-0.0000026880,0.0011594286,0.0000439262,-0.0081751611,-0.0102562130,-0.0133488745,-0.0000026880,0.0011594286,0.0000439262,-0.0000026880,0.0011594286,0.0000439262,0.0004161232,0.0010749156,-0.0010769972,-0.0004188111,0.0000845130,0.0011209234,0.5937911197,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777403841.2603023052,-0.2353853285,0.0028222797,0.7236658335,-0.0315684332,0.0463171201,-0.0478022966,3.6210000515,3.7161290646,3.7009389400,-0.1000000015,0.0000000000,0.7799999714,0.0000000000,-0.0749440193,0.0222635344,0.3119168878,0.0489786454,-0.0008020718,-0.0651195645,-1.3852832317,-0.4247128069,0.7015014887,-9.3860093680,-41.7550901323,-0.4619214811,0.1941072643,0.0004297636,0.1011346430,-0.2837437987,-3.2892854214,0.0000000000,0.1353536248,0.1037003174,0.1191332936,0.1226215065,0.1273527145,0.0908046663,0.1029117629,0.1185544208,0.0000000000,0.0000000000,0.4782910049,0.0227913912,0.0141884172,0.4811314940,0.0206848774,0.0121369045,0.4370791018,0.0000000000,-1.8973770142,-0.2219209671,-1.6611671448,0.0100398064,0.9600110054,0.0100026131,0.0200560093,0.0800452232,0.0800220966,0.1000308990,0.0800025463,0.0400378704,0.0900728703,0.0200257301,0.0200080872,0.0300598145,0.0099806786,0.0300402641,0.0000216961,262143,-0.0122037069,-0.0120086762,0.0640348274,0.0096399041,0.0089468266,-0.0005567373,-0.0114885812,-0.0219828094,-0.0053858851,-0.0000109158,0.0011425458,0.0000396470,-0.0082903750,-0.0101788605,-0.0131214725,-0.0000109158,0.0011425458,0.0000396470,-0.0000109158,0.0011425458,0.0000396470,0.0004079989,0.0010519274,-0.0010677996,-0.0004189146,0.0000906184,0.0011074467,0.5918377928,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777403841.2702517509,-0.2353853285,0.0028222797,0.7236658335,-0.0315684332,0.0463171201,-0.0478022966,3.6210000515,3.7161290646,3.7009389400,-0.1000000015,0.0000000000,0.7799999714,0.0000000000,-0.0749440193,0.0222635344,0.3119168878,0.0489786454,-0.0008020718,-0.0651195645,-5.4241809845,-7.7693438530,1.3741176128,-36.7391059187,-66.8091133900,6.1183314212,0.1770339012,0.0101129673,0.0644002780,-0.2837437987,-3.2892854214,0.0000000000,0.1353536248,0.1037003174,0.1191332936,0.1226215065,0.1273527145,0.0908046663,0.1029117629,0.1185544208,0.0000000000,0.0000000000,0.4782910049,0.0227913912,0.0141884172,0.4811314940,0.0206848774,0.0121369045,0.4370791018,0.0000000000,-3.9935612679,7.1472373009,-1.5462455750,0.0199892521,0.9699604511,0.0199520588,0.0300054550,0.0899946690,0.0899715424,0.0000457764,0.0000276566,0.0499873161,0.0000133514,0.0299751759,0.0299575329,0.0400092602,0.0199301243,0.0399897099,0.0099711418,262143,-0.0122387949,-0.0120121897,0.0638517222,0.0096012834,0.0089179163,-0.0005542067,-0.0115179002,-0.0219734411,-0.0053712443,-0.0000140216,0.0011323730,0.0000389577,-0.0083858996,-0.0101083176,-0.0129176316,-0.0000140216,0.0011323730,0.0000389577,-0.0000140216,0.0011323730,0.0000389577,0.0004050982,0.0010300794,-0.0010616734,-0.0004191197,0.0001022936,0.0011006311,0.5931744400,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
