t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask
1777391569.6969573498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1
1777391569.7071273327,0.0331409946,0.0320406966,0.0990873054,3.0160785558,0.4873212237,0.0001876066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0001008511,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0000174046,0.0000078678,inf,inf,inf,inf,12295
1777391569.7170028687,0.0331409946,0.0320406966,0.0990873054,3.0160785558,0.4873212237,0.0001876066,nan,3.9061584473,3.9050419331,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,-0.0000000000,-0.0000000000,-0.0000000000,nan,nan,nan,nan,nan,nan,nan,0.0099763870,inf,0.0000147820,inf,inf,inf,inf,inf,inf,inf,0.0098929405,0.0098834038,inf,0.0000057220,inf,inf,45079
1777391569.7270050049,0.0331409946,0.0320406966,0.0990873054,3.0160785558,0.4873212237,0.0001876066,nan,3.9061584473,3.9050419331,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0325455479,0.4181127250,0.1185029000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,-0.0000000000,-0.0000000000,-0.0000000000,nan,nan,nan,nan,nan,nan,nan,0.0199785233,inf,0.0100169182,inf,inf,inf,0.0000073910,inf,inf,inf,0.0198950768,0.0198855400,inf,0.0100078583,inf,inf,45335
1777391569.7370064259,0.0331409946,0.0320406966,0.0990873054,3.0160785558,0.4873212237,0.0001876066,nan,3.9061584473,3.9050419331,nan,nan,nan,nan,nan,nan,nan,-0.4813294411,-0.1280273944,-1.8664081097,-0.0325455479,0.4181127250,0.1185029000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,-0.0000000000,-0.0000000000,-0.0000000000,nan,nan,nan,nan,-1125.6494140625,206.5623626709,0.0000000000,0.0299799442,inf,0.0200183392,inf,inf,0.0000145435,0.0100088120,inf,inf,0.0000064373,0.0298964977,0.0298869610,inf,0.0200092793,inf,inf,47511
1777391569.7469685078,0.0331409946,0.0320406966,0.0990873054,3.0160785558,0.4873212237,0.0001876066,nan,3.9061584473,3.9050419331,nan,nan,nan,nan,-0.0086179962,-0.0003891091,0.0036432697,-0.4813294411,-0.1280273944,-1.8664081097,-0.0325455479,0.4181127250,0.1185029000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,nan,-1125.6494140625,206.5623626709,0.0000000000,0.0399420261,inf,0.0299804211,inf,0.0000221729,0.0099766254,0.0199708939,inf,inf,0.0099685192,0.0398585796,0.0398490429,0.0000138283,0.0299713612,0.0000064373,inf,129495
1777391569.7569792271,0.0327033848,0.0320505053,0.0991377681,3.0253854883,0.4558929594,0.0014704308,nan,3.9061584473,3.9050419331,nan,nan,nan,nan,-0.0086179962,-0.0003891091,0.0036432697,-0.4813294411,-0.1280273944,-1.8664081097,-0.0325455479,0.4181127250,0.1185029000,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,nan,-1125.6494140625,206.5623626709,0.0000000000,0.0000252724,inf,0.0399911404,inf,0.0100328922,0.0199873447,0.0299816132,inf,inf,0.0199792385,0.0000140667,0.0000064373,0.0100245476,0.0399820805,0.0100171566,inf,129495
1777391569.7669947147,0.0327033848,0.0320505053,0.0991377681,3.0253854883,0.4558929594,0.0014704308,nan,3.9061584473,3.9050569534,nan,nan,nan,nan,-0.0086179962,-0.0003891091,0.0036432697,-0.4813294411,-0.1280273944,-1.8664081097,-0.0325455479,0.4181127250,0.1185029000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,nan,-1125.6494140625,206.5623626709,0.0000000000,0.0100407600,inf,0.0000231266,inf,0.0200483799,0.0300028324,0.0399971008,0.0000138283,inf,0.0299947262,0.0100295544,0.0100219250,0.0200400352,0.0000071526,0.0200326443,inf,130007
1777391569.7770509720,0.0327033848,0.0320505053,0.0991377681,3.0253854883,0.4558929594,0.0014704308,nan,3.9061584473,3.9050569534,nan,nan,nan,nan,-0.0086179962,-0.0003891091,0.0036432697,-0.4813294411,-0.1280273944,-1.8664081097,-0.0325455479,0.4181127250,0.1185029000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,nan,-1125.6494140625,206.5623626709,0.0000000000,0.0200970173,inf,0.0100793839,inf,0.0301046371,0.0400590897,0.0500533581,0.0100700855,inf,0.0400509834,0.0200858116,0.0200781822,0.0300962925,0.0100634098,0.0300889015,inf,130007
1777391569.7870085239,0.0327033848,0.0320505053,0.0991377681,3.0253854883,0.4558929594,0.0014704308,nan,3.9061584473,3.9050569534,nan,nan,nan,nan,-0.0086179962,-0.0003891091,0.0036432697,-0.4813294411,-0.1280273944,-1.8664081097,-0.0325455479,0.4181127250,0.1185029000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0568133965,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,nan,-1125.6494140625,206.5623626709,0.0000000000,0.0300545692,inf,0.0200369358,inf,0.0400621891,0.0500166416,0.0600109100,0.0200276375,0.0000083447,0.0500085354,0.0300433636,0.0300357342,0.0400538445,0.0200209618,0.0400464535,inf,131031
