t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask
1777394128.1136226654,0.0305390377,0.0301336683,0.1013582870,0.5667176324,1.3761276246,0.0048732861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000233650,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,5
1777394128.1236715317,0.0305390377,0.0301336683,0.1013582870,0.5667176324,1.3761276246,0.0048732861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0032535917,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,-0.0000000000,0.0000000000,nan,nan,nan,nan,0.0100722313,inf,inf,inf,inf,inf,inf,0.0000126362,0.0000073910,inf,inf,inf,inf,inf,0.0000050068,inf,67079
1777394128.1335961819,0.0305390377,0.0301336683,0.1013582870,0.5667176324,1.3761276246,0.0048732861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0032535917,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,-0.0000000000,0.0000000000,nan,nan,nan,nan,0.0199968815,inf,inf,inf,inf,inf,inf,0.0099372864,0.0099320412,inf,0.0000076294,inf,0.0000045300,inf,0.0099296570,inf,87559
1777394128.1436312199,0.0305390377,0.0301336683,0.1013582870,0.5667176324,1.3761276246,0.0048732861,nan,3.8269796371,3.8271756172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0032535917,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,-0.0000000000,0.0000000000,nan,nan,nan,nan,0.0300319195,inf,0.0000081062,inf,inf,inf,inf,0.0199723244,0.0199670792,inf,0.0100426674,0.0000045300,0.0100395679,inf,0.0199646950,inf,95767
1777394128.1536452770,0.0305390377,0.0301336683,0.1013582870,0.5667176324,1.3761276246,0.0048732861,nan,3.8269796371,3.8271756172,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0040590959,-0.2921981514,-0.1020171568,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0032535917,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0400459766,inf,0.0100221634,inf,inf,inf,0.0000114441,0.0299863815,0.0299811363,inf,0.0200567245,0.0100185871,0.0200536251,0.0000073910,0.0299787521,0.0000042915,259863
1777394128.1636505127,0.0302745085,0.0302078482,0.1015101150,0.8583350986,1.4334180581,-0.0059025467,nan,3.8269796371,3.8271756172,nan,nan,nan,nan,nan,nan,nan,0.6395349503,-0.7605426908,-0.8760047555,-0.0040590959,-0.2921981514,-0.1020171568,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0032535917,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-322.2679138184,624.7940063477,0.2958938479,0.0000166893,inf,0.0200273991,inf,inf,0.0000078678,0.0100166798,0.0399916172,0.0399863720,0.0000045300,0.0300619602,0.0200238228,0.0300588608,0.0100126266,0.0399839878,0.0100095272,262039
1777394128.1736264229,0.0302745085,0.0302078482,0.1015101150,0.8583350986,1.4334180581,-0.0059025467,nan,3.8269796371,3.8271756172,nan,nan,nan,nan,nan,nan,nan,0.6395349503,-0.7605426908,-0.8760047555,-0.0040590959,-0.2921981514,-0.1020171568,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0032535917,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-322.2679138184,624.7940063477,0.2958938479,0.0099925995,inf,0.0300033092,inf,inf,0.0099837780,0.0199925900,0.0499675274,0.0499622822,0.0099804401,0.0400378704,0.0299997330,0.0400347710,0.0199885368,0.0000052452,0.0199854374,262039
1777394128.1836519241,0.0302745085,0.0302078482,0.1015101150,0.8583350986,1.4334180581,-0.0059025467,nan,3.8269796371,3.8271756172,nan,nan,nan,nan,0.0021604544,-0.0019217574,0.0070248009,0.6395349503,-0.7605426908,-0.8760047555,-0.0040590959,-0.2921981514,-0.1020171568,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0032535917,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-322.2679138184,624.7940063477,0.2958938479,0.0200181007,inf,0.0400288105,inf,0.0000123978,0.0200092793,0.0300180912,0.0599930286,0.0599877834,0.0200059414,0.0000078678,0.0400252342,0.0000050068,0.0300140381,0.0100307465,0.0300109386,262103
1777394128.1936395168,0.0302745085,0.0302078482,0.1015101150,0.8583350986,1.4334180581,-0.0059025467,nan,3.8269796371,3.8271632195,nan,nan,nan,nan,0.0021604544,-0.0019217574,0.0070248009,0.6395349503,-0.7605426908,-0.8760047555,-0.0040590959,-0.2921981514,-0.1020171568,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0032535917,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-322.2679138184,624.7940063477,0.2958938479,0.0300056934,inf,0.0000083447,inf,0.0099999905,0.0299968719,0.0400056839,0.0699806213,0.0699753761,0.0299935341,0.0099954605,0.0000045300,0.0099925995,0.0400016308,0.0200183392,0.0399985313,262103
1777394128.2036414146,0.0302745085,0.0302078482,0.1015101150,0.8583350986,1.4334180581,-0.0059025467,nan,3.8269796371,3.8271632195,nan,nan,nan,nan,0.0021604544,-0.0019217574,0.0070248009,0.6395349503,-0.7605426908,-0.8760047555,-0.0040590959,-0.2921981514,-0.1020171568,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0032535917,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-322.2679138184,624.7940063477,0.2958938479,0.0400075912,inf,0.0100102425,inf,0.0200018883,0.0399987698,0.0500075817,0.0799825191,0.0799772739,0.0399954319,0.0199973583,0.0100064278,0.0199944973,0.0000078678,0.0300202370,0.0500004292,262103
1777394128.2136099339,0.0299391076,0.0302938055,0.1016812846,1.4469038186,1.4670715096,-0.0035852545,nan,3.8269796371,3.8271632195,nan,nan,nan,nan,0.0021604544,-0.0019217574,0.0070248009,0.6395349503,-0.7605426908,-0.8760047555,-0.0040590959,-0.2921981514,-0.1020171568,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0032535917,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-322.2679138184,624.7940063477,0.2958938479,0.0000181198,inf,0.0199787617,inf,0.0299704075,0.0499672890,0.0599761009,0.0000066757,0.0899457932,0.0499639511,0.0299658775,0.0199749470,0.0299630165,0.0099763870,0.0399887562,0.0599689484,262103
1777394128.2236015797,0.0299391076,0.0302938055,0.1016812846,1.4469038186,1.4670715096,-0.0035852545,nan,3.8269796371,3.8271632195,nan,nan,nan,nan,0.0021604544,-0.0019217574,0.0070248009,0.6395349503,-0.7605426908,-0.8760047555,-0.0040590959,-0.2921981514,-0.1020171568,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0041550798,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-322.2679138184,624.7940063477,0.2958938479,0.0100097656,inf,0.0299704075,inf,0.0399620533,0.0599589348,0.0699677467,0.0099983215,0.0000138283,0.0599555969,0.0399575233,0.0299665928,0.0399546623,0.0199680328,0.0000081062,0.0699605942,262103
1777394128.2335674763,0.0299391076,0.0302938055,0.1016812846,1.4469038186,1.4670715096,-0.0035852545,nan,3.8269796371,3.8271632195,nan,nan,nan,nan,0.0021604544,-0.0019217574,0.0070248009,0.6395349503,-0.7605426908,-0.8760047555,-0.0040590959,-0.2921981514,-0.1020171568,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0041550798,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-322.2679138184,624.7940063477,0.2958938479,0.0199756622,inf,0.0399363041,inf,0.0499279499,0.0699248314,0.0799336433,0.0199642181,0.0099797249,0.0699214935,0.0499234200,0.0399324894,0.0000042915,0.0299339294,0.0099740028,0.0799264908,262103
1777394128.2435710430,0.0299391076,0.0302938055,0.1016812846,1.4469038186,1.4670715096,-0.0035852545,nan,3.8269796371,3.8271517754,nan,nan,nan,nan,0.0021604544,-0.0019217574,0.0070248009,0.6395349503,-0.7605426908,-0.8760047555,-0.0040590959,-0.2921981514,-0.1020171568,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0041550798,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-322.2679138184,624.7940063477,0.2958938479,0.0299792290,inf,0.0000128746,inf,0.0599315166,0.0799283981,0.0899372101,0.0299677849,0.0199832916,0.0799250603,0.0000083447,0.0000042915,0.0100078583,0.0399374962,0.0199775696,0.0899300575,262103
1777394128.2535738945,0.0299391076,0.0302938055,0.1016812846,1.4469038186,1.4670715096,-0.0035852545,nan,3.8269796371,3.8271517754,nan,nan,nan,nan,0.0021604544,-0.0019217574,0.0070248009,0.6395349503,-0.7605426908,-0.8760047555,-0.0017296020,0.0436963364,-0.1526434273,0.0233113566,3.3613122115,-0.5066195110,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0041550798,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-322.2679138184,624.7940063477,0.2958938479,0.0399820805,inf,0.0100157261,inf,0.0699343681,0.0899312496,0.0000104904,0.0399706364,0.0299861431,0.0899279118,0.0100111961,0.0100071430,0.0200107098,0.0000054836,0.0299804211,0.0999329090,262103
1777394128.2635855675,0.0309237354,0.0300124660,0.0999349877,2.1162410625,1.4511333033,-0.0009110052,nan,3.8269796371,3.8271517754,nan,nan,nan,nan,0.0021604544,-0.0019217574,0.0070248009,-0.5170679688,-0.8560931683,-1.0280332565,-0.0017296020,0.0436963364,-0.1526434273,0.0233113566,3.3613122115,-0.5066195110,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0041550798,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-789.1525268555,631.2159423828,-0.0881452337,0.0000164509,inf,0.0200273991,inf,0.0799460411,0.0000090599,0.0100221634,0.0499823093,0.0399978161,0.0000054836,0.0200228691,0.0200188160,0.0300223827,0.0100171566,0.0399920940,0.1099445820,262103
1777394128.2735819817,0.0309237354,0.0300124660,0.0999349877,2.1162410625,1.4511333033,-0.0009110052,nan,3.8269796371,3.8271517754,nan,nan,nan,nan,0.0021604544,-0.0019217574,0.0070248009,-0.5170679688,-0.8560931683,-1.0280332565,-0.0017296020,0.0436963364,-0.1526434273,0.0233113566,3.3613122115,-0.5066195110,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0041550798,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-789.1525268555,631.2159423828,-0.0881452337,0.0100128651,inf,0.0300238132,inf,0.0899424553,0.0100054741,0.0200185776,0.0599787235,0.0499942303,0.0100018978,0.0300192833,0.0300152302,0.0400187969,0.0200135708,0.0000054836,0.1199409962,262103
1777394128.2835717201,0.0309237354,0.0300124660,0.0999349877,2.1162410625,1.4511333033,-0.0009110052,nan,3.8269796371,3.8271517754,nan,nan,nan,nan,0.0027182999,0.0025733516,0.0038049174,-0.5170679688,-0.8560931683,-1.0280332565,-0.0017296020,0.0436963364,-0.1526434273,0.0233113566,3.3613122115,-0.5066195110,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0041550798,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-789.1525268555,631.2159423828,-0.0881452337,0.0200026035,inf,0.0400135517,inf,0.0000138283,0.0199952126,0.0300083160,0.0699684620,0.0599839687,0.0199916363,0.0000090599,0.0400049686,0.0000042915,0.0300033092,0.0099952221,0.1299307346,262103
1777394128.2935621738,0.0309237354,0.0300124660,0.0999349877,2.1162410625,1.4511333033,-0.0009110052,nan,3.8269796371,3.8271410465,nan,nan,nan,nan,0.0027182999,0.0025733516,0.0038049174,-0.5170679688,-0.8560931683,-1.0280332565,-0.0017296020,0.0436963364,-0.1526434273,0.0233113566,3.3613122115,-0.5066195110,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0041550798,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-789.1525268555,631.2159423828,-0.0881452337,0.0299930573,inf,0.0000076294,inf,0.0100042820,0.0299856663,0.0399987698,0.0799589157,0.0699744225,0.0299820900,0.0099995136,0.0000033379,0.0099947453,0.0399937630,0.0199856758,0.1399211884,262103
