t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask
1777399850.0835618973,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1
1777399850.0936372280,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,nan,nan,nan,inf,inf,inf,0.0000894070,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0000114441,131107
1777399850.1035919189,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,0.2170985490,-0.0506984927,-0.0010713382,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,-224.9686126709,-6.2481360435,0.0000000000,inf,inf,inf,0.0100440979,inf,inf,0.0000185966,inf,inf,0.0000078678,inf,inf,inf,inf,inf,0.0099661350,133411
1777399850.1135473251,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0049849600,-0.0023471138,0.0004717888,-0.0421004444,-0.5685744286,-0.1759643555,0.2170985490,-0.0506984927,-0.0010713382,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,-0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-224.9686126709,-6.2481360435,0.0000000000,inf,inf,inf,0.0199995041,0.0000309944,0.0000224113,0.0099740028,inf,inf,0.0099632740,inf,inf,0.0000140667,inf,0.0000066757,0.0199215412,215523
1777399850.1235334873,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0049849600,-0.0023471138,0.0004717888,-0.0421004444,-0.5685744286,-0.1759643555,0.2170985490,-0.0506984927,-0.0010713382,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,-0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-224.9686126709,-6.2481360435,0.0000000000,inf,inf,inf,0.0299856663,0.0100171566,0.0100085735,0.0199601650,0.0000233650,inf,0.0199494362,0.0000143051,0.0000069141,0.0100002289,inf,0.0099928379,0.0299077034,228323
1777399850.1335837841,0.0286510419,0.0298872963,0.0980948359,0.5867976610,-0.0121979670,0.0020970136,4.0900001526,4.0909090042,4.0928530693,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0049849600,-0.0023471138,0.0004717888,-0.0421004444,-0.5685744286,-0.1759643555,0.2170985490,-0.0506984927,-0.0010713382,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-224.9686126709,-6.2481360435,0.0000000000,0.0000522137,0.0000257492,0.0000143051,0.0400359631,0.0200674534,0.0200588703,0.0300104618,0.0100736618,inf,0.0299997330,0.0100646019,0.0100572109,0.0200505257,0.0000061989,0.0200431347,0.0399580002,261119
1777399850.1434755325,0.0286510419,0.0298872963,0.0980948359,0.5867976610,-0.0121979670,0.0020970136,4.0900001526,4.0909090042,4.0928530693,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0049849600,-0.0023471138,0.0004717888,-0.0421004444,-0.5685744286,-0.1759643555,0.2170985490,-0.0506984927,-0.0010713382,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-224.9686126709,-6.2481360435,0.0000000000,0.0099439621,0.0099174976,0.0099060535,0.0000073910,0.0299592018,0.0299506187,0.0399022102,0.0199654102,inf,0.0398914814,0.0199563503,0.0199489594,0.0299422741,0.0098979473,0.0299348831,0.0498497486,261119
1777399850.1536319256,0.0286510419,0.0298872963,0.0980948359,0.5867976610,-0.0121979670,0.0020970136,4.0900001526,4.0909090042,4.0928530693,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0049849600,-0.0023471138,0.0004717888,-0.0421004444,-0.5685744286,-0.1759643555,0.2170985490,-0.0506984927,-0.0010713382,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1345985830,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-224.9686126709,-6.2481360435,0.0000000000,0.0201003551,0.0200738907,0.0200624466,0.0101637840,0.0401155949,0.0401070118,0.0500586033,0.0301218033,0.0000128746,0.0500478745,0.0301127434,0.0301053524,0.0400986671,0.0200543404,0.0400912762,0.0600061417,262143
1777399850.1635932922,0.0286510419,0.0298872963,0.0980948359,0.5867976610,-0.0121979670,0.0020970136,4.0900001526,4.0909090042,4.0928530693,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0049849600,-0.0023471138,0.0004717888,-0.0421004444,-0.5685744286,-0.1759643555,0.2170985490,-0.0506984927,-0.0010713382,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1345985830,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-224.9686126709,-6.2481360435,0.0000000000,0.0300617218,0.0300352573,0.0300238132,0.0201251507,0.0500769615,0.0500683784,0.0600199699,0.0400831699,0.0099742413,0.0600092411,0.0400741100,0.0400667191,0.0000245571,0.0300157070,0.0000138283,0.0699675083,262143
1777399850.1735303402,0.0286510419,0.0298872963,0.0980948359,0.5867976610,-0.0121979670,0.0020970136,4.0900001526,4.0909090042,4.0928530693,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0049849600,-0.0023471138,0.0004717888,-0.0421004444,-0.5685744286,-0.1759643555,0.2170985490,-0.0506984927,-0.0010713382,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1345985830,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-224.9686126709,-6.2481360435,0.0000000000,0.0399987698,0.0399723053,0.0399608612,0.0300621986,0.0600140095,0.0600054264,0.0699570179,0.0500202179,0.0199112892,0.0699462891,0.0000152588,0.0000066757,0.0099616051,0.0399527550,0.0099508762,0.0799045563,262143
1777399850.1834969521,0.0283476301,0.0297999326,0.0981912389,0.5435625270,-0.0094837969,0.0031031288,4.0900001526,4.0909090042,4.0928082466,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0049849600,-0.0023471138,0.0004717888,-0.0421004444,-0.5685744286,-0.1759643555,0.2170985490,-0.0506984927,-0.0010713382,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1345985830,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-224.9686126709,-6.2481360435,0.0000000000,0.0000269413,0.0499389172,0.0000152588,0.0400288105,0.0699806213,0.0699720383,0.0799236298,0.0599868298,0.0298779011,0.0799129009,0.0099818707,0.0099732876,0.0199282169,0.0000069141,0.0199174881,0.0898711681,262143
1777399850.1934587955,0.0283476301,0.0297999326,0.0981912389,0.5435625270,-0.0094837969,0.0031031288,4.0900001526,4.0909090042,4.0928082466,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0049849600,-0.0023471138,0.0004717888,-0.0421004444,-0.5685744286,-0.1759643555,0.2170985490,-0.0506984927,-0.0010713382,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1345985830,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-224.9686126709,-6.2481360435,0.0000000000,0.0099887848,0.0599007607,0.0099771023,0.0000069141,0.0799424648,0.0799338818,0.0898854733,0.0699486732,0.0398397446,0.0898747444,0.0199437141,0.0199351311,0.0298900604,0.0099687576,0.0298793316,0.0998330116,262143
