t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_mobc2_fx,offline_mobc2_fy,offline_mobc2_fz,offline_mobc2_tx,offline_mobc2_ty,offline_mobc2_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_pure_nx,offline_normal_pure_ny,offline_normal_pure_nz,offline_normal_k1_nx,offline_normal_k1_ny,offline_normal_k1_nz,offline_normal_k2_nx,offline_normal_k2_ny,offline_normal_k2_nz,offline_normal_k2_nolpf_nx,offline_normal_k2_nolpf_ny,offline_normal_k2_nolpf_nz,offline_normal_k2_novcorr_nx,offline_normal_k2_novcorr_ny,offline_normal_k2_novcorr_nz,offline_contact_force_x
1777407980.0737166405,0.0237825196,0.0340424515,0.1012578160,-0.0137706170,0.0636817958,0.0023303872,3.7899999619,3.7900292873,3.7900531292,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0162804779,-0.0076481006,-0.0065241582,0.0236283019,0.0059644044,0.0002150536,-0.0564710982,0.1998168230,0.0210920852,1.5238338217,1.6681612356,0.2215761401,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1435869783,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.4215936661,27.8055820465,0.0000000000,0.0100505352,0.1500282288,0.0000293255,0.0100269318,0.0700047016,0.0800049305,0.0899641514,0.0000183582,0.0299921036,0.0799939632,0.0100049973,0.0099968910,0.0200037956,0.0000114441,0.0299806595,0.1900534630,262143,nan,nan,nan,-0.0000007381,0.0000018208,-0.0000001125,nan,nan,nan,-0.0000033276,0.0000025473,-0.0000015914,nan,nan,nan,-0.0000033276,0.0000025473,-0.0000015914,nan,nan,nan,-0.0000033276,0.0000025473,-0.0000015914,-0.0000033276,0.0000025473,-0.0000015914,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777407980.0836889744,0.0237825196,0.0340424515,0.1012578160,-0.0137706170,0.0636817958,0.0023303872,3.7899999619,3.7900292873,3.7900531292,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0162804779,-0.0076481006,-0.0065241582,0.0236283019,0.0059644044,0.0002150536,-0.0448063649,0.0302940067,0.0956047252,0.1167482067,-1.6966941560,0.7457707677,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1435869783,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.4215936661,27.8055820465,0.0000000000,0.0200228691,0.1600005627,0.0100016594,0.0199992657,0.0799770355,0.0899772644,0.0000228882,0.0099906921,0.0399644375,0.0899662971,0.0199773312,0.0199692249,0.0299761295,0.0099837780,0.0399529934,0.0000114441,262143,nan,nan,nan,-0.0000007335,0.0000018099,-0.0000001118,nan,nan,nan,-0.0000033478,0.0000028277,-0.0000014771,nan,nan,nan,-0.0000033478,0.0000028277,-0.0000014771,nan,nan,nan,-0.0000033478,0.0000028277,-0.0000014771,-0.0000033478,0.0000028277,-0.0000014771,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777407980.0936992168,0.0237825196,0.0340424515,0.1012578160,-0.0137706170,0.0636817958,0.0023303872,3.7899999619,3.7900292873,3.7900531292,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0162804779,-0.0076481006,-0.0065241582,0.0243869144,0.0092347153,-0.0008390546,-0.0448063649,0.0302940067,0.0956047252,0.1167482067,-1.6966941560,0.7457707677,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1435869783,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4493513107,27.8349304199,0.0000000000,0.0300331116,0.1700108051,0.0200119019,0.0300095081,0.0899872780,0.0000314713,0.0100331306,0.0200009346,0.0499746799,0.0000195503,0.0299875736,0.0299794674,0.0399863720,0.0199940205,0.0000121593,0.0100216866,262143,nan,nan,nan,-0.0000005083,-0.0000002060,0.0000011077,nan,nan,nan,-0.0000033226,0.0000026829,-0.0000012114,nan,nan,nan,-0.0000033226,0.0000026829,-0.0000012114,nan,nan,nan,-0.0000033226,0.0000026829,-0.0000012114,-0.0000033226,0.0000026829,-0.0000012114,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777407980.1036500931,0.0237825196,0.0340424515,0.1012578160,-0.0137706170,0.0636817958,0.0023303872,3.7899999619,3.7900292873,3.7900531292,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0035478382,0.0020648970,0.0064254459,0.0243869144,0.0092347153,-0.0008390546,-0.0448063649,0.0302940067,0.0956047252,0.1167482067,-1.6966941560,0.7457707677,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1435869783,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4493513107,27.8349304199,0.0000000000,0.0399839878,0.1799616814,0.0299627781,0.0399603844,0.0000236034,0.0099823475,0.0199840069,0.0299518108,0.0599255562,0.0099704266,0.0000152588,0.0399303436,0.0000090599,0.0299448967,0.0099630356,0.0199725628,262143,nan,nan,nan,-0.0000005051,-0.0000002045,0.0000011011,nan,nan,nan,-0.0000032832,0.0000024760,-0.0000008363,nan,nan,nan,-0.0000032832,0.0000024760,-0.0000008363,nan,nan,nan,-0.0000032832,0.0000024760,-0.0000008363,-0.0000032832,0.0000024760,-0.0000008363,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777407980.1137402058,0.0236024354,0.0341451429,0.1015836224,-0.0165424522,0.0636849619,0.0022420976,3.7899999619,3.7900292873,3.7900531292,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0035478382,0.0020648970,0.0064254459,0.0243869144,0.0092347153,-0.0008390546,-0.0448063649,0.0302940067,0.0956047252,0.1167482067,-1.6966941560,0.7457707677,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1435869783,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4493513107,27.8349304199,0.0000000000,0.0000636578,0.1900517941,0.0400528908,0.0000391006,0.0101137161,0.0200724602,0.0300741196,0.0400419235,0.0700156689,0.0200605392,0.0101053715,0.0000145435,0.0100991726,0.0400350094,0.0200531483,0.0300626755,262143,nan,nan,nan,-0.0000005020,-0.0000002031,0.0000010945,nan,nan,nan,-0.0000032421,0.0000022810,-0.0000004877,nan,nan,nan,-0.0000032421,0.0000022810,-0.0000004877,nan,nan,nan,-0.0000032421,0.0000022810,-0.0000004877,-0.0000032421,0.0000022810,-0.0000004877,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777407980.1236755848,0.0236024354,0.0341451429,0.1015836224,-0.0165424522,0.0636849619,0.0022420976,3.7899999619,3.7900292873,3.7900531292,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0035478382,0.0020648970,0.0064254459,0.0243869144,0.0092347153,-0.0008390546,-0.0448063649,0.0302940067,0.0956047252,0.1167482067,-1.6966941560,0.7457707677,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1435869783,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4493513107,27.8349304199,0.0000000000,0.0099990368,0.1999871731,0.0000259876,0.0099744797,0.0200490952,0.0300078392,0.0400094986,0.0499773026,0.0799510479,0.0299959183,0.0200407505,0.0099499226,0.0200345516,0.0000119209,0.0299885273,0.0399980545,262143,nan,nan,nan,-0.0000004999,-0.0000001992,0.0000010907,nan,nan,nan,-0.0000032140,0.0000021563,-0.0000002754,nan,nan,nan,-0.0000032140,0.0000021563,-0.0000002754,nan,nan,nan,-0.0000032140,0.0000021563,-0.0000002754,-0.0000032140,0.0000021563,-0.0000002754,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777407980.1336967945,0.0236024354,0.0341451429,0.1015836224,-0.0165424522,0.0636849619,0.0022420976,3.7899999619,3.7900292873,3.7900531292,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0035478382,0.0020648970,0.0064254459,0.0243869144,0.0092347153,-0.0008390546,-0.0448063649,0.0302940067,0.0956047252,0.1167482067,-1.6966941560,0.7457707677,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1435869783,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4493513107,27.8349304199,0.0000000000,0.0200202465,0.2100083828,0.0100471973,0.0199956894,0.0300703049,0.0400290489,0.0500307083,0.0599985123,0.0899722576,0.0400171280,0.0300619602,0.0199711323,0.0300557613,0.0100331306,0.0400097370,0.0500192642,262143,nan,nan,nan,-0.0000004967,-0.0000001978,0.0000010841,nan,nan,nan,-0.0000031704,0.0000019806,0.0000000326,nan,nan,nan,-0.0000031704,0.0000019806,0.0000000326,nan,nan,nan,-0.0000031704,0.0000019806,0.0000000326,-0.0000031704,0.0000019806,0.0000000326,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777407980.1437149048,0.0236024354,0.0341451429,0.1015836224,-0.0165424522,0.0636849619,0.0022420976,3.7899999619,3.7900292873,3.7900531292,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0035478382,0.0020648970,0.0064254459,0.0243869144,0.0092347153,-0.0008390546,-0.0448063649,0.0302940067,0.0956047252,0.1167482067,-1.6966941560,0.7457707677,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1440261304,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4493513107,27.8349304199,0.0000000000,0.0300383568,0.2200264931,0.0200653076,0.0300137997,0.0400884151,0.0500471592,0.0600488186,0.0700166225,0.0000259876,0.0500352383,0.0400800705,0.0299892426,0.0400738716,0.0200512409,0.0000133514,0.0600373745,262143,nan,nan,nan,-0.0000004957,-0.0000001973,0.0000010820,nan,nan,nan,-0.0000031555,0.0000019243,0.0000001301,nan,nan,nan,-0.0000031555,0.0000019243,0.0000001301,nan,nan,nan,-0.0000031555,0.0000019243,0.0000001301,-0.0000031555,0.0000019243,0.0000001301,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777407980.1537280083,0.0236024354,0.0341451429,0.1015836224,-0.0165424522,0.0636849619,0.0022420976,3.7899999619,3.7900292873,3.7900531292,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0035478382,0.0020648970,0.0064254459,0.0243869144,0.0092347153,-0.0008390546,-0.0448063649,0.0302940067,0.0956047252,0.1167482067,-1.6966941560,0.7457707677,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1440261304,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4493513107,27.8349304199,0.0000000000,0.0400514603,0.2300395966,0.0300784111,0.0400269032,0.0501015186,0.0600602627,0.0700619221,0.0800297260,0.0100390911,0.0600483418,0.0500931740,0.0400023460,0.0000176430,0.0300643444,0.0100264549,0.0700504780,262143,nan,nan,nan,-0.0000004926,-0.0000001959,0.0000010755,nan,nan,nan,-0.0000031103,0.0000017622,0.0000004080,nan,nan,nan,-0.0000031103,0.0000017622,0.0000004080,nan,nan,nan,-0.0000031103,0.0000017622,0.0000004080,-0.0000031255,0.0000018152,0.0000003178,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777407980.1637392044,0.0233928487,0.0342261121,0.1019033790,-0.0165424522,0.0636849619,0.0022420976,3.7899999619,3.7900292873,3.7900531292,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0035478382,0.0020648970,0.0064254459,0.0243869144,0.0092347153,-0.0008390546,-0.0448063649,0.0302940067,0.0956047252,0.1167482067,-1.6966941560,0.7457707677,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1440261304,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4493513107,27.8349304199,0.0000000000,0.0000696182,0.2400507927,0.0400896072,0.0000450611,0.0601127148,0.0700714588,0.0800731182,0.0000257492,0.0200502872,0.0700595379,0.0000171661,0.0000104904,0.0100288391,0.0400755405,0.0200376511,0.0800616741,262143,nan,nan,nan,-0.0000004905,-0.0000001950,0.0000010712,nan,nan,nan,-0.0000030795,0.0000016595,0.0000005814,nan,nan,nan,-0.0000030795,0.0000016595,0.0000005814,nan,nan,nan,-0.0000030795,0.0000016595,0.0000005814,-0.0000030795,0.0000016595,0.0000005814,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777407980.1737036705,0.0233928487,0.0342261121,0.1019033790,-0.0165424522,0.0636849619,0.0022420976,3.7899999619,3.7900292873,3.7900531292,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0035478382,0.0020648970,0.0064254459,0.0243869144,0.0092347153,-0.0008390546,-0.0448063649,0.0302940067,0.0956047252,0.1167482067,-1.6966941560,0.7457707677,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1440261304,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4493513107,27.8349304199,0.0000000000,0.0100340843,0.2500152588,0.0000221729,0.0100095272,0.0700771809,0.0800359249,0.0900375843,0.0099902153,0.0300147533,0.0800240040,0.0099816322,0.0099749565,0.0199933052,0.0000119209,0.0300021172,0.0900261402,262143,nan,nan,nan,-0.0000004874,-0.0000001936,0.0000010647,nan,nan,nan,-0.0000030326,0.0000015131,0.0000008247,nan,nan,nan,-0.0000030326,0.0000015131,0.0000008247,nan,nan,nan,-0.0000030326,0.0000015131,0.0000008247,-0.0000030326,0.0000015131,0.0000008247,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777407980.1836752892,0.0233928487,0.0342261121,0.1019033790,-0.0165424522,0.0636849619,0.0022420976,3.7899999619,3.7900292873,3.7900531292,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0035478382,0.0020648970,0.0064254459,0.0243869144,0.0092347153,-0.0008390546,-0.1361016482,0.0984462053,-0.0538989529,-0.9129820009,0.6815437597,-1.4950845459,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1440261304,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.4493513107,27.8349304199,0.0000000000,0.0200057030,0.2599868774,0.0099937916,0.0199811459,0.0800487995,0.0900075436,0.0000123978,0.0199618340,0.0399863720,0.0899956226,0.0199532509,0.0199465752,0.0299649239,0.0099835396,0.0399737358,0.0999977589,262143,nan,nan,nan,-0.0000004854,-0.0000001927,0.0000010605,nan,nan,nan,-0.0000030009,0.0000014204,0.0000009761,nan,nan,nan,-0.0000030009,0.0000014204,0.0000009761,nan,nan,nan,-0.0000030009,0.0000014204,0.0000009761,-0.0000030009,0.0000014204,0.0000009761,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777407980.1936645508,0.0233928487,0.0342261121,0.1019033790,-0.0165424522,0.0636849619,0.0022420976,3.7899999619,3.7900292873,3.7900531292,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0035478382,0.0020648970,0.0064254459,0.0228722636,0.0120122060,0.0008829832,-0.1361016482,0.0984462053,-0.0538989529,-0.9129820009,0.6815437597,-1.4950845459,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1440261304,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.3141636848,27.9364814758,0.0000000000,0.0299949646,0.2699761391,0.0199830532,0.0299704075,0.0900380611,0.0000295639,0.0100016594,0.0299510956,0.0499756336,0.0000207424,0.0299425125,0.0299358368,0.0399541855,0.0199728012,0.0000135899,0.1099870205,262143,nan,nan,nan,-0.0000017252,0.0000005785,-0.0000012931,nan,nan,nan,-0.0000032445,0.0000014691,0.0000006368,nan,nan,nan,-0.0000032445,0.0000014691,0.0000006368,nan,nan,nan,-0.0000032445,0.0000014691,0.0000006368,-0.0000032445,0.0000014691,0.0000006368,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777407980.2036473751,0.0233928487,0.0342261121,0.1019033790,-0.0165424522,0.0636849619,0.0022420976,3.7899999619,3.7900292873,3.7900531292,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0048921211,0.0015338511,0.0070351427,0.0228722636,0.0120122060,0.0008829832,-0.1361016482,0.0984462053,-0.0538989529,-0.9129820009,0.6815437597,-1.4950845459,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1440261304,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.3141636848,27.9364814758,0.0000000000,0.0399777889,0.2799589634,0.0299658775,0.0399532318,0.0000166893,0.0100123882,0.0199844837,0.0399339199,0.0599584579,0.0100035667,0.0399253368,0.0399186611,0.0000085831,0.0299556255,0.0099964142,0.1199698448,262143,nan,nan,nan,-0.0000017185,0.0000005759,-0.0000012879,nan,nan,nan,-0.0000033943,0.0000014984,0.0000004241,nan,nan,nan,-0.0000033943,0.0000014984,0.0000004241,nan,nan,nan,-0.0000033943,0.0000014984,0.0000004241,-0.0000033943,0.0000014984,0.0000004241,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777407980.2137525082,0.0231918618,0.0342847183,0.1021773815,-0.0165424522,0.0636849619,0.0022420976,3.7899999619,3.7900292873,3.7900531292,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0048921211,0.0015338511,0.0070351427,0.0228722636,0.0120122060,0.0008829832,-0.1361016482,0.0984462053,-0.0538989529,-0.9129820009,0.6815437597,-1.4950845459,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1440261304,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.3141636848,27.9364814758,0.0000000000,0.0000655651,0.2900640965,0.0400710106,0.0000429153,0.0101218224,0.0201175213,0.0300896168,0.0500390530,0.0700635910,0.0201086998,0.0000195503,0.0000119209,0.0101137161,0.0400607586,0.0201015472,0.1300749779,262143,nan,nan,nan,-0.0000017084,0.0000005721,-0.0000012802,nan,nan,nan,-0.0000036012,0.0000015378,0.0000001244,nan,nan,nan,-0.0000036012,0.0000015378,0.0000001244,nan,nan,nan,-0.0000036012,0.0000015378,0.0000001244,-0.0000036012,0.0000015378,0.0000001244,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777407980.2236838341,0.0231918618,0.0342847183,0.1021773815,-0.0165424522,0.0636849619,0.0022420976,3.7899999619,3.7900292873,3.7900531292,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0048921211,0.0015338511,0.0070351427,0.0228722636,0.0120122060,0.0008829832,-0.1361016482,0.0984462053,-0.0538989529,-0.9129820009,0.6815437597,-1.4950845459,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1440261304,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.3141636848,27.9364814758,0.0000000000,0.0099968910,0.2999954224,0.0000281334,0.0099742413,0.0200531483,0.0300488472,0.0400209427,0.0599703789,0.0799949169,0.0300400257,0.0099508762,0.0099432468,0.0200450420,0.0000116825,0.0300328732,0.1400063038,262143,nan,nan,nan,-0.0000017018,0.0000005696,-0.0000012751,nan,nan,nan,-0.0000037278,0.0000015612,-0.0000000631,nan,nan,nan,-0.0000037278,0.0000015612,-0.0000000631,nan,nan,nan,-0.0000037278,0.0000015612,-0.0000000631,-0.0000037278,0.0000015612,-0.0000000631,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
1777407980.2336862087,0.0231918618,0.0342847183,0.1021773815,-0.0165424522,0.0636849619,0.0022420976,3.7899999619,3.7900292873,3.7900531292,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,-0.0048921211,0.0015338511,0.0070351427,0.0228722636,0.0120122060,0.0008829832,-0.1361016482,0.0984462053,-0.0538989529,-0.9129820009,0.6815437597,-1.4950845459,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1440261304,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,6.3141636848,27.9364814758,0.0000000000,0.0199992657,0.3099977970,0.0100305080,0.0199766159,0.0300555229,0.0400512218,0.0500233173,0.0699727535,0.0899972916,0.0400424004,0.0199532509,0.0199456215,0.0300474167,0.0100140572,0.0400352478,0.1500086784,262143,nan,nan,nan,-0.0000016919,0.0000005658,-0.0000012674,nan,nan,nan,-0.0000039015,0.0000015921,-0.0000003268,nan,nan,nan,-0.0000039015,0.0000015921,-0.0000003268,nan,nan,nan,-0.0000039015,0.0000015921,-0.0000003268,-0.0000039015,0.0000015921,-0.0000003268,nan,nan,nan,nan,nan,nan,nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,nan,-nan,-nan,-nan
