t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask
1777402833.6855802536,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1
1777402833.6955754757,nan,nan,nan,nan,nan,nan,nan,3.8692083359,3.8694114685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,-0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,inf,inf,0.0000243187,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0000112057,inf,inf,32787
1777402833.7055418491,nan,nan,nan,nan,nan,nan,nan,3.8692083359,3.8694114685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,-0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,inf,inf,0.0099906921,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0099775791,inf,inf,32787
1777402833.7155191898,nan,nan,nan,nan,nan,nan,nan,3.8692083359,3.8694114685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0043279566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,nan,nan,nan,nan,inf,inf,0.0199680328,inf,inf,inf,inf,inf,0.0000190735,inf,inf,inf,inf,0.0199549198,0.0000104904,inf,99347
1777402833.7255387306,nan,nan,nan,nan,nan,nan,nan,3.8692083359,3.8694114685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0043279566,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,nan,nan,nan,nan,inf,inf,0.0299875736,inf,inf,inf,inf,0.0000205040,0.0100386143,inf,inf,inf,0.0000114441,0.0299744606,0.0100300312,inf,116243
1777402833.7355830669,0.0431093313,0.0355823711,0.0991634354,0.0978753677,0.7132317932,0.0010092824,nan,3.8692083359,3.8694114685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0043279566,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000388622,inf,0.0400319099,inf,inf,inf,inf,0.0100648403,0.0200829506,inf,0.0000193119,0.0000116825,0.0100557804,0.0400187969,0.0200743675,inf,128535
1777402833.7455103397,0.0431093313,0.0355823711,0.0991634354,0.0978753677,0.7132317932,0.0010092824,nan,3.8692083359,3.8693990707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0043279566,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,nan,nan,nan,nan,0.0099661350,inf,0.0000183582,inf,inf,inf,inf,0.0199921131,0.0300102234,inf,0.0099465847,0.0099389553,0.0199830532,0.0000100136,0.0300016403,inf,128535
1777402833.7555663586,0.0431093313,0.0355823711,0.0991634354,0.0978753677,0.7132317932,0.0010092824,nan,3.8692083359,3.8693990707,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0306212734,-0.1794103086,0.2762226760,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0043279566,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,nan,nan,nan,nan,0.0200221539,inf,0.0100743771,inf,inf,inf,0.0000140667,0.0300481319,0.0400662422,inf,0.0200026035,0.0199949741,0.0300390720,0.0100660324,0.0400576591,inf,128791
1777402833.7655167580,0.0431093313,0.0355823711,0.0991634354,0.0978753677,0.7132317932,0.0010092824,nan,3.8692083359,3.8693990707,nan,nan,nan,nan,nan,nan,nan,0.6658945084,-0.1019347459,-0.2625877261,0.0306212734,-0.1794103086,0.2762226760,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0043279566,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,nan,-38.4124412537,324.4562072754,0.0000000000,0.0299725533,inf,0.0200247765,inf,inf,0.0000207424,0.0099644661,0.0399985313,0.0500166416,0.0000138283,0.0299530029,0.0299453735,0.0399894714,0.0200164318,0.0000090599,inf,130967
1777402833.7754817009,0.0431093313,0.0355823711,0.0991634354,0.0978753677,0.7132317932,0.0010092824,nan,3.8692083359,3.8693990707,nan,nan,nan,nan,-0.0056661735,0.0041467510,0.0014407343,0.6658945084,-0.1019347459,-0.2625877261,0.0306212734,-0.1794103086,0.2762226760,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0043279566,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,nan,-38.4124412537,324.4562072754,0.0000000000,0.0399374962,inf,0.0299897194,inf,0.0000135899,0.0099856853,0.0199294090,0.0499634743,0.0599815845,0.0099787712,0.0399179459,0.0399103165,0.0000076294,0.0299813747,0.0099740028,inf,131031
