t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask
1777409351.9158101082,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1
1777409351.9259371758,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1626154333,-0.0235038847,-1.9867351055,0.0229846817,0.1715324819,0.2453966737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1162.7042236328,28.9177494049,-0.5443727970,inf,inf,inf,inf,inf,0.0000264645,0.0000135899,inf,inf,0.0000088215,inf,inf,inf,inf,inf,inf,2435
1777409351.9358778000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0084853899,-0.0015226861,0.0008424720,-0.1626154333,-0.0235038847,-1.9867351055,0.0229846817,0.1715324819,0.2453966737,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0000000000,-0.0000000000,-0.0000000000,nan,-1162.7042236328,28.9177494049,-0.5443727970,inf,inf,inf,inf,0.0000290871,0.0099670887,0.0099542141,0.0000207424,inf,0.0099494457,inf,inf,inf,inf,0.0000126362,inf,68547
1777409351.9460597038,0.0326732732,0.0312222596,0.0991223902,3.1194976217,0.1218703897,0.0014247681,nan,nan,nan,nan,nan,nan,nan,-0.0084853899,-0.0015226861,0.0008424720,-0.1626154333,-0.0235038847,-1.9867351055,0.0229846817,0.1715324819,0.2453966737,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,-0.0000000000,-0.0000000000,-0.0000000000,nan,-1162.7042236328,28.9177494049,-0.5443727970,0.0000550747,inf,inf,inf,0.0102109909,0.0201489925,0.0201361179,0.0102026463,inf,0.0201313496,0.0000295639,0.0000205040,0.0000138283,inf,0.0101945400,inf,97223
1777409351.9559042454,0.0326732732,0.0312222596,0.0991223902,3.1194976217,0.1218703897,0.0014247681,nan,3.7900292873,3.7936205864,nan,nan,nan,nan,-0.0084853899,-0.0015226861,0.0008424720,-0.1626154333,-0.0235038847,-1.9867351055,0.0229846817,0.1715324819,0.2453966737,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,-0.0000000000,-0.0000000000,-0.0000000000,nan,-1162.7042236328,28.9177494049,-0.5443727970,0.0098996162,inf,0.0000169277,inf,0.0200555325,0.0299935341,0.0299806595,0.0200471878,inf,0.0299758911,0.0098741055,0.0098650455,0.0098583698,inf,0.0200390816,inf,97239
1777409351.9659140110,0.0326732732,0.0312222596,0.0991223902,3.1194976217,0.1218703897,0.0014247681,nan,3.7900292873,3.7936205864,nan,nan,nan,nan,-0.0084853899,-0.0015226861,0.0008424720,-0.1626154333,-0.0235038847,-1.9867351055,0.0229846817,0.1715324819,0.2453966737,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,nan,-1162.7042236328,28.9177494049,-0.5443727970,0.0199093819,inf,0.0100266933,inf,0.0300652981,0.0400032997,0.0399904251,0.0300569534,inf,0.0399856567,0.0198838711,0.0198748112,0.0198681355,0.0000159740,0.0300488472,inf,130007
1777409351.9758958817,0.0326732732,0.0312222596,0.0991223902,3.1194976217,0.1218703897,0.0014247681,nan,3.7900292873,3.7936205864,nan,nan,nan,nan,-0.0084853899,-0.0015226861,0.0008424720,-0.1626154333,-0.0235038847,-1.9867351055,0.0229846817,0.1715324819,0.2453966737,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0714735091,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,nan,-1162.7042236328,28.9177494049,-0.5443727970,0.0298912525,inf,0.0200085640,inf,0.0400471687,0.0499851704,0.0499722958,0.0400388241,0.0000147820,0.0499675274,0.0298657417,0.0298566818,0.0298500061,0.0099978447,0.0400307178,inf,131031
1777409351.9859230518,0.0326732732,0.0312222596,0.0991223902,3.1194976217,0.1218703897,0.0014247681,nan,3.7900292873,3.7936205864,nan,nan,nan,nan,-0.0084853899,-0.0015226861,0.0008424720,-0.1626154333,-0.0235038847,-1.9867351055,0.0229846817,0.1715324819,0.2453966737,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0714735091,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,nan,-1162.7042236328,28.9177494049,-0.5443727970,0.0399184227,inf,0.0300357342,inf,0.0500743389,0.0600123405,0.0599994659,0.0500659943,0.0100419521,0.0599946976,0.0398929119,0.0398838520,0.0000240803,0.0200250149,0.0000131130,inf,131031
1777409351.9959387779,0.0337114073,0.0310545880,0.0990154892,3.1195023271,0.1135538619,0.0015165561,nan,3.7900292873,3.7936205864,nan,nan,nan,nan,-0.0084853899,-0.0015226861,0.0008424720,-0.1626154333,-0.0235038847,-1.9867351055,0.0229846817,0.1715324819,0.2453966737,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0714735091,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,nan,-1162.7042236328,28.9177494049,-0.5443727970,0.0000433922,inf,0.0400514603,inf,0.0600900650,0.0700280666,0.0700151920,0.0600817204,0.0200576782,0.0700104237,0.0000150204,0.0498995781,0.0100398064,0.0300407410,0.0100288391,inf,131031
1777409352.0058772564,0.0337114073,0.0310545880,0.0990154892,3.1195023271,0.1135538619,0.0015165561,nan,3.7900292873,3.7934627533,nan,nan,nan,nan,-0.0084853899,-0.0015226861,0.0008424720,-0.1626154333,-0.0235038847,-1.9867351055,0.0229846817,0.1715324819,0.2453966737,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0714735091,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,nan,-1162.7042236328,28.9177494049,-0.5443727970,0.0099818707,inf,0.0000252724,inf,0.0700285435,0.0799665451,0.0799536705,0.0700201988,0.0299961567,0.0799489021,0.0099534988,0.0000162125,0.0199782848,0.0000100136,0.0199673176,inf,131031
