pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,cmd_x,cmd_y,cmd_z,cmd_yaw,f1,f2,f3,f4,pwm1,pwm2,pwm3,pwm4,bodyFx,bodyFy,bodyFz,worldFx,worldFy,worldFz,bodyTx,bodyTy,bodyTz,stateVx,stateVy,stateVz,posVx,posVy,posVz,accWx,accWy,accWz,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,status_battery_voltage,pm_vbat,zero_bias_count,mobForceNone_x,mobForceNone_y,mobForceNone_z,mobForceResidual_x,mobForceResidual_y,mobForceResidual_z,mobTorque_x,mobTorque_y,mobTorque_z,mobResidual_x,mobResidual_y,mobResidual_z,accRawBody_x,accRawBody_y,accRawBody_z,gyroBody_x,gyroBody_y,gyroBody_z
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0176215768,0.0023591896,0.0002134671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.6897361279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1511083543,-0.0018291207,0.9880380630,-0.0881680250,0.2206002623,0.0526952706
-0.0017847604,0.0981545374,0.0910756886,-0.0027927605,0.1551376869,-0.0002170669,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0176215768,0.0023591896,0.0002134671,nan,nan,nan,0.0349856988,0.0133775091,-0.0113400901,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,3.6897361279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1511083543,-0.0018291207,0.9880380630,-0.0881680250,0.2206002623,0.0526952706
-0.0017847604,0.0981545374,0.0910756886,-0.0027927605,0.1551376869,-0.0002170669,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0225509424,0.0031431650,-0.0001736126,0.0034302508,0.0012066168,-0.0005201534,0.0349856988,0.0133775091,-0.0113400901,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0148476781,nan,3.6897361279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1523831636,-0.0032545936,0.9883491993,-0.0881680250,0.2206002623,0.0526952706
-0.0028873147,0.0983029380,0.0910567045,-0.0027927605,0.1551376869,-0.0002170669,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0225509424,0.0031431650,-0.0001736126,0.0034302508,0.0012066168,-0.0005201534,0.0172909647,-0.0003800128,0.0050028781,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0148476781,nan,3.6897361279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1523831636,-0.0032545936,0.9883491993,0.2271449864,-0.0427214541,-0.1319947541
-0.0028873147,0.0983029380,0.0910567045,-0.0027927605,0.1551376869,-0.0002170669,-0.1000000015,0.0000000000,-0.0399999991,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0225509424,0.0031431650,-0.0001736126,-0.0040023839,0.0017087790,-0.0005052143,0.0172909647,-0.0003800128,0.0050028781,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0148476781,nan,3.6897361279,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1523831636,-0.0032545936,0.9883491993,0.2271449864,-0.0427214541,-0.1319947541
