pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,cmd_x,cmd_y,cmd_z,cmd_yaw,f1,f2,f3,f4,pwm1,pwm2,pwm3,pwm4,bodyFx,bodyFy,bodyFz,worldFx,worldFy,worldFz,bodyTx,bodyTy,bodyTz,stateVx,stateVy,stateVz,posVx,posVy,posVz,accWx,accWy,accWz,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,status_battery_voltage,pm_vbat,zero_bias_count,mobForceNone_x,mobForceNone_y,mobForceNone_z,mobForceResidual_x,mobForceResidual_y,mobForceResidual_z,mobTorque_x,mobTorque_y,mobTorque_z,mobResidual_x,mobResidual_y,mobResidual_z,accRawBody_x,accRawBody_y,accRawBody_z,gyroBody_x,gyroBody_y,gyroBody_z
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0001383113,0.0005430164,0.0003848585,-0.0160971954,-0.0052435673,0.0027283109,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2764872909,-0.1757709533,-0.1062045619
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0022377747,-0.0008082035,0.0029201806,0.0001383113,0.0005430164,0.0003848585,-0.0160971954,-0.0052435673,0.0027283109,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2764872909,-0.1757709533,-0.1062045619
-0.0393488742,0.1138387695,0.0924710184,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0022377747,-0.0008082035,0.0029201806,0.0001383113,0.0005430164,0.0003848585,-0.0029497023,0.0109141897,0.0144449621,nan,nan,nan,0.0000000000,0.0000000000,0.0412453786,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0021036938,-0.0070178234,1.0000077486,-0.0414773673,-0.0560382567,-0.0542886704
-0.0393488742,0.1138387695,0.0924710184,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0024113592,-0.0007383603,0.0030360930,-0.0005426945,0.0001550964,0.0010713376,-0.0029497023,0.0109141897,0.0144449621,nan,nan,nan,0.0000000000,0.0000000000,0.0412453786,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0021036938,-0.0070178234,1.0000077486,-0.0414773673,-0.0560382567,-0.0542886704
-0.0394699536,0.1137987375,0.0926211923,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0024113592,-0.0007383603,0.0030360930,-0.0005426945,0.0001550964,0.0010713376,-0.0029497023,0.0109141897,0.0144449621,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0412453786,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0015386047,-0.0061122919,0.9983561635,-0.0414773673,-0.0560382567,-0.0542886704
-0.0394699536,0.1137987375,0.0926211923,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0024113592,-0.0007383603,0.0030360930,-0.0011268242,-0.0000758925,0.0016536145,0.0137712937,0.0141583821,-0.0021587922,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0412453786,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0015386047,-0.0061122919,0.9983561635,0.2499701977,-0.1570459604,-0.1294102818
-0.0394699536,0.1137987375,0.0926211923,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0026647646,-0.0004992383,0.0030546645,-0.0011268242,-0.0000758925,0.0016536145,0.0137712937,0.0141583821,-0.0021587922,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0412453786,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0015386047,-0.0061122919,0.9983561635,0.2499701977,-0.1570459604,-0.1294102818
-0.0390198007,0.1139963791,0.0920142531,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0026647646,-0.0004992383,0.0030546645,-0.0011268242,-0.0000758925,0.0016536145,-0.0088891517,0.0014331533,0.0066517927,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0412989818,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0009313334,-0.0092378352,1.0010087490,0.1709499508,-0.1297958344,-0.2520722151
-0.0390198007,0.1139963791,0.0920142531,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0010944749,0.0006177814,0.0005147702,0.0016292296,0.0011223524,-0.0021760347,-0.0088891517,0.0014331533,0.0066517927,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0412989818,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0009313334,-0.0092378352,1.0010087490,0.1709499508,-0.1297958344,-0.2520722151
-0.0390711725,0.1140268743,0.0920381248,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0010944749,0.0006177814,0.0005147702,0.0016292296,0.0011223524,-0.0021760347,-0.0088891517,0.0014331533,0.0066517927,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0412989818,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0023103855,-0.0090067340,0.9987003207,0.1709499508,-0.1297958344,-0.2520722151
-0.0390711725,0.1140268743,0.0920381248,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0010944749,0.0006177814,0.0005147702,0.0016292296,0.0011223524,-0.0021760347,-0.0046704439,-0.0063721291,0.0180176105,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0412989818,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0023103855,-0.0090067340,0.9987003207,0.0414449982,-0.1861952543,-0.1224440560
-0.0390711725,0.1140268743,0.0920381248,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0013964213,0.0002985804,0.0005491623,0.0008747515,0.0009603337,-0.0014754712,-0.0046704439,-0.0063721291,0.0180176105,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0412989818,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0023103855,-0.0090067340,0.9987003207,0.0414449982,-0.1861952543,-0.1224440560
-0.0391399302,0.1140477136,0.0920655429,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0013964213,0.0002985804,0.0005491623,0.0008747515,0.0009603337,-0.0014754712,0.0030758148,0.0142982882,0.0080153635,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0403123088,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0001283091,-0.0086171394,1.0011266470,-0.0808220208,-0.1370349526,0.0070956838
-0.0391399302,0.1140477136,0.0920655429,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0012437216,0.0007048776,0.0007252013,0.0007816126,0.0006676032,-0.0011415078,0.0030758148,0.0142982882,0.0080153635,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0403123088,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0001283091,-0.0086171394,1.0011266470,-0.0808220208,-0.1370349526,0.0070956838
-0.0391070470,0.1140477881,0.0920480266,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0012437216,0.0007048776,0.0007252013,0.0007816126,0.0006676032,-0.0011415078,0.0030758148,0.0142982882,0.0080153635,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0403123088,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0000651960,-0.0074742869,1.0003956556,-0.0808220208,-0.1370349526,0.0070956838
-0.0391070470,0.1140477881,0.0920480266,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0012437216,0.0007048776,0.0007252013,0.0001926480,0.0006933843,-0.0007385741,-0.0130567085,-0.0035805267,-0.0309440512,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0403123088,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0000651960,-0.0074742869,1.0003956556,-0.2901375592,0.2821173370,0.0547660813
-0.0391070470,0.1140477881,0.0920480266,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0015367697,0.0006886316,-0.0000082751,0.0001926480,0.0006933843,-0.0007385741,-0.0130567085,-0.0035805267,-0.0309440512,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0403123088,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0000651960,-0.0074742869,1.0003956556,-0.2901375592,0.2821173370,0.0547660813
-0.0391859189,0.1140840352,0.0920559689,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0015367697,0.0006886316,-0.0000082751,0.0001926480,0.0006933843,-0.0007385741,-0.0130567085,-0.0035805267,-0.0309440512,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0366977155,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0018028578,-0.0076877619,1.0019544363,0.1654456854,-0.1487895101,-0.0062047848
-0.0391859189,0.1140840352,0.0920559689,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0024088637,0.0009669446,0.0003434620,-0.0004251922,0.0007410307,-0.0004714102,-0.0067219594,-0.0018985235,-0.0135351354,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0366977155,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0018028578,-0.0076877619,1.0019544363,0.1654456854,-0.1487895101,-0.0062047848
-0.0393010527,0.1141283065,0.0920735747,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0024088637,0.0009669446,0.0003434620,-0.0004251922,0.0007410307,-0.0004714102,-0.0067219594,-0.0018985235,-0.0135351354,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0366977155,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0004648714,-0.0111700548,1.0002543926,0.1654456854,-0.1487895101,-0.0062047848
-0.0393010527,0.1141283065,0.0920735747,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0024088637,0.0009669446,0.0003434620,-0.0009976208,0.0006744508,-0.0002422083,-0.0157550778,-0.0008877770,0.0077346973,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0366977155,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0004648714,-0.0111700548,1.0002543926,-0.1348843724,0.0054750093,-0.0316228382
-0.0393010527,0.1141283065,0.0920735747,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0026509217,0.0000932304,0.0005001136,-0.0009976208,0.0006744508,-0.0002422083,-0.0157550778,-0.0008877770,0.0077346973,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0366977155,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0004648714,-0.0111700548,1.0002543926,-0.1348843724,0.0054750093,-0.0316228382
-0.0394299291,0.1141391546,0.0920971408,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0026509217,0.0000932304,0.0005001136,-0.0009976208,0.0006744508,-0.0002422083,0.0048098858,-0.0242627580,0.0234707240,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0341261737,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0022468944,-0.0098607643,1.0008620024,0.1560353488,0.1428360641,0.0469099656
-0.0394299291,0.1141391546,0.0920971408,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0030445070,-0.0007426243,0.0008977519,-0.0015030997,0.0004319001,0.0000001316,0.0048098858,-0.0242627580,0.0234707240,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0341261737,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0022468944,-0.0098607643,1.0008620024,0.1560353488,0.1428360641,0.0469099656
-0.0395826027,0.1141095608,0.0921351463,-0.0083026475,0.0000000000,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0030445070,-0.0007426243,0.0008977519,-0.0015030997,0.0004319001,0.0000001316,0.0048098858,-0.0242627580,0.0234707240,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0341261737,nan,3.6633431911,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0024891463,-0.0099891592,1.0001913309,0.1560353488,0.1428360641,0.0469099656
