t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask
1779239121.6703283787,-0.0117205698,0.1028584763,0.0909052044,-0.0110970443,0.0802790102,-0.0004456738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000309944,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,5
1779239121.6804859638,-0.0117205698,0.1028584763,0.0909052044,-0.0110970443,0.0802790102,-0.0004456738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0101885796,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7
1779239121.6902623177,-0.0117205698,0.1028584763,0.0909052044,-0.0110970443,0.0802790102,-0.0004456738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0199649334,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7
1779239121.7002406120,-0.0117205698,0.1028584763,0.0909052044,-0.0110970443,0.0802790102,-0.0004456738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0299432278,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,7
1779239121.7102663517,-0.0125564262,0.1028213203,0.0908489376,-0.0110970443,0.0802790102,-0.0004456738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000698566,inf,inf,inf,inf,inf,inf,0.0000083447,inf,inf,inf,inf,inf,inf,inf,inf,519
1779239121.7202668190,-0.0125564262,0.1028213203,0.0908489376,-0.0110970443,0.0802790102,-0.0004456738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0100703239,inf,inf,inf,inf,inf,inf,0.0100088120,inf,inf,inf,inf,inf,inf,inf,inf,519
1779239121.7302372456,-0.0125564262,0.1028213203,0.0908489376,-0.0110970443,0.0802790102,-0.0004456738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0200407505,inf,inf,inf,inf,inf,inf,0.0199792385,inf,inf,inf,inf,inf,inf,inf,inf,519
1779239121.7402369976,-0.0125564262,0.1028213203,0.0908489376,-0.0110970443,0.0802790102,-0.0004456738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0300405025,inf,inf,inf,inf,inf,inf,0.0299789906,inf,inf,inf,inf,inf,inf,inf,inf,519
1779239121.7502520084,-0.0125564262,0.1028213203,0.0908489376,-0.0110970443,0.0802790102,-0.0004456738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0400555134,inf,inf,inf,inf,inf,inf,0.0399940014,inf,inf,inf,inf,inf,inf,inf,inf,519
1779239121.7602109909,-0.0135683287,0.1027639732,0.0907900631,-0.0110970443,0.0802790102,-0.0004456738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0153807933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000224113,inf,inf,inf,inf,inf,inf,0.0499529839,0.0000066757,inf,inf,inf,inf,inf,inf,inf,1543
1779239121.7702643871,-0.0135683287,0.1027639732,0.0907900631,-0.0110970443,0.0802790102,-0.0004456738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0153807933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0100758076,inf,inf,inf,inf,inf,inf,0.0600063801,0.0100600719,inf,inf,inf,inf,inf,inf,inf,1543
1779239121.7802207470,-0.0135683287,0.1027639732,0.0907900631,-0.0110970443,0.0802790102,-0.0004456738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0153807933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0200321674,inf,inf,inf,inf,inf,inf,0.0699627399,0.0200164318,inf,inf,inf,inf,inf,inf,inf,1543
1779239121.7902808189,-0.0135683287,0.1027639732,0.0907900631,-0.0110970443,0.0802790102,-0.0004456738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0153807933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0300922394,inf,inf,inf,inf,inf,inf,0.0800228119,0.0300765038,inf,inf,inf,inf,inf,inf,inf,1543
1779239121.8002357483,-0.0135683287,0.1027639732,0.0907900631,-0.0110970443,0.0802790102,-0.0004456738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0153807933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0400471687,inf,inf,inf,inf,inf,inf,0.0899777412,0.0400314331,inf,inf,inf,inf,inf,inf,inf,1543
1779239121.8103199005,-0.0107375029,0.1029417813,0.0910002962,-0.0110970443,0.0802790102,-0.0004456738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0153807933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000455379,inf,inf,inf,inf,inf,inf,0.0000147820,0.0501155853,inf,inf,inf,inf,inf,inf,inf,1543
1779239121.8202934265,-0.0107375029,0.1029417813,0.0910002962,-0.0110970443,0.0802790102,-0.0004456738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0153807933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0100190639,inf,inf,inf,inf,inf,inf,0.0099883080,0.0600891113,inf,inf,inf,inf,inf,inf,inf,1543
1779239121.8304162025,-0.0107375029,0.1029417813,0.0910002962,-0.0110970443,0.0802790102,-0.0004456738,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0153807933,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0201418400,inf,inf,inf,inf,inf,inf,0.0201110840,0.0702118874,inf,inf,inf,inf,inf,inf,inf,1543
