pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,cmd_x,cmd_y,cmd_z,cmd_yaw,f1,f2,f3,f4,pwm1,pwm2,pwm3,pwm4,bodyFx,bodyFy,bodyFz,worldFx,worldFy,worldFz,bodyTx,bodyTy,bodyTz,stateVx,stateVy,stateVz,posVx,posVy,posVz,accWx,accWy,accWz,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,status_battery_voltage,pm_vbat,zero_bias_count,mobForceNone_x,mobForceNone_y,mobForceNone_z,mobForceResidual_x,mobForceResidual_y,mobForceResidual_z,mobTorque_x,mobTorque_y,mobTorque_z,mobResidual_x,mobResidual_y,mobResidual_z,accRawBody_x,accRawBody_y,accRawBody_z,gyroBody_x,gyroBody_y,gyroBody_z
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0019722506,-0.0000269044,0.0001442021,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0082383519,-0.0003836710,-0.0013710348,0.0019722506,-0.0000269044,0.0001442021,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,3.8956012726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0188498572,0.1029766724,0.0908699855,0.0000000000,0.0636641966,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0082383519,-0.0003836710,-0.0013710348,0.0019722506,-0.0000269044,0.0001442021,-0.0180008020,-0.0015420312,0.0110956766,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,3.8956012726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0655301288,-0.0000174186,0.9991586208,0.0415360145,-0.2844704390,0.2215062082
-0.0188498572,0.1029766724,0.0908699855,0.0000000000,0.0636641966,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0103830406,-0.0007025728,-0.0016896048,-0.0009586978,-0.0001330389,-0.0003252640,-0.0180008020,-0.0015420312,0.0110956766,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,3.8956012726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0655301288,-0.0000174186,0.9991586208,0.0415360145,-0.2844704390,0.2215062082
-0.0193605144,0.1029418781,0.0907820240,0.0000000000,0.0636641966,0.0000000000,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0103830406,-0.0007025728,-0.0016896048,-0.0009586978,-0.0001330389,-0.0003252640,-0.0180008020,-0.0015420312,0.0110956766,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0383334979,nan,3.8956012726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0670630410,-0.0023369973,0.9995111227,0.0235590041,-0.0099673821,-0.0165739302
