pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,cmd_x,cmd_y,cmd_z,cmd_yaw,f1,f2,f3,f4,pwm1,pwm2,pwm3,pwm4,bodyFx,bodyFy,bodyFz,worldFx,worldFy,worldFz,bodyTx,bodyTy,bodyTz,stateVx,stateVy,stateVz,posVx,posVy,posVz,accWx,accWy,accWz,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,status_battery_voltage,pm_vbat,zero_bias_count,mobForceNone_x,mobForceNone_y,mobForceNone_z,mobForceResidual_x,mobForceResidual_y,mobForceResidual_z,mobTorque_x,mobTorque_y,mobTorque_z,mobResidual_x,mobResidual_y,mobResidual_z,accRawBody_x,accRawBody_y,accRawBody_z,gyroBody_x,gyroBody_y,gyroBody_z
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0120747881,-0.0040339716,0.0006966148,0.0268317293,0.0100573543,0.0006895661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0260300077,0.1086498350,0.0930596590,-0.0249608065,0.0747351897,-0.0009332081,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0120747881,-0.0040339716,0.0006966148,0.0268317293,0.0100573543,0.0006895661,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,-0.0611920878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0793579146,-0.0285601579,0.9973769784,nan,nan,nan
-0.0260300077,0.1086498350,0.0930596590,-0.0249608065,0.0747351897,-0.0009332081,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0120747881,-0.0040339716,0.0006966148,0.0268317293,0.0100573543,0.0006895661,-0.0291874558,-0.0348728523,0.0092900563,nan,nan,nan,0.0000000000,0.0000000000,-0.0611920878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0793579146,-0.0285601579,0.9973769784,0.0259553567,-0.0706996173,-0.0740874186
-0.0260300077,0.1086498350,0.0930596590,-0.0249608065,0.0747351897,-0.0009332081,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0086747576,-0.0029438157,0.0006246102,0.0159686822,0.0061587417,0.0006600112,-0.0291874558,-0.0348728523,0.0092900563,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0611920878,nan,3.6791789532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0793579146,-0.0285601579,0.9973769784,0.0259553567,-0.0706996173,-0.0740874186
-0.0255518556,0.1088158116,0.0930377543,-0.0249608065,0.0747351897,-0.0009332081,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0086747576,-0.0029438157,0.0006246102,0.0159686822,0.0061587417,0.0006600112,-0.0256623477,0.0067704245,-0.0014331526,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0611920878,nan,3.6791789532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0765165985,-0.0244058743,0.9948337674,-0.0265336707,0.1449843496,-0.1079141870
-0.0255518556,0.1088158116,0.0930377543,-0.0249608065,0.0747351897,-0.0009332081,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0107254274,-0.0031383389,0.0002372061,0.0141415885,0.0053894431,0.0003816756,-0.0256623477,0.0067704245,-0.0014331526,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0611920878,nan,3.6791789532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0765165985,-0.0244058743,0.9948337674,-0.0265336707,0.1449843496,-0.1079141870
-0.0260790400,0.1086603627,0.0930486172,-0.0249608065,0.0747351897,-0.0009332081,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0107254274,-0.0031383389,0.0002372061,0.0141415885,0.0053894431,0.0003816756,-0.0256623477,0.0067704245,-0.0014331526,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0635440648,nan,3.6791789532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0780434385,-0.0250807330,0.9954740405,-0.0747101232,0.1206753179,0.1024783850
-0.0260790400,0.1086603627,0.0930486172,-0.0249608065,0.0747351897,-0.0009332081,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0107254274,-0.0031383389,0.0002372061,0.0123913493,0.0046517984,0.0000961893,-0.0265330318,0.0085947486,-0.0129422275,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0635440648,nan,3.6791789532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0780434385,-0.0250807330,0.9954740405,-0.0747101232,0.1206753179,0.1024783850
-0.0260790400,0.1086603627,0.0930486172,-0.0249608065,0.0747351897,-0.0009332081,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0085450290,-0.0017841087,-0.0004387104,0.0123913493,0.0046517984,0.0000961893,-0.0265330318,0.0085947486,-0.0129422275,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0635440648,nan,3.6791789532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0780434385,-0.0250807330,0.9954740405,-0.0747101232,0.1206753179,0.1024783850
-0.0256990679,0.1088149548,0.0930011347,-0.0249608065,0.0747351897,-0.0009332081,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0085450290,-0.0017841087,-0.0004387104,0.0123913493,0.0046517984,0.0000961893,-0.0204996970,-0.0088608461,-0.0024599237,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0635440648,nan,3.6791789532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0774675533,-0.0253589079,0.9952941537,0.1778708547,-0.0015396026,0.0438425541
-0.0256990679,0.1088149548,0.0930011347,-0.0249608065,0.0747351897,-0.0009332081,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0112084355,-0.0023600068,-0.0010287992,0.0066519533,0.0029204732,-0.0001057017,-0.0204996970,-0.0088608461,-0.0024599237,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0635440648,nan,3.6791789532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0774675533,-0.0253589079,0.9952941537,0.1778708547,-0.0015396026,0.0438425541
-0.0262468513,0.1086971164,0.0929523855,-0.0249608065,0.0747351897,-0.0009332081,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0112084355,-0.0023600068,-0.0010287992,0.0066519533,0.0029204732,-0.0001057017,-0.0204996970,-0.0088608461,-0.0024599237,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0649546087,nan,3.6791789532,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0781478360,-0.0263983570,0.9958468080,0.1778708547,-0.0015396026,0.0438425541
