pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,cmd_x,cmd_y,cmd_z,cmd_yaw,f1,f2,f3,f4,pwm1,pwm2,pwm3,pwm4,bodyFx,bodyFy,bodyFz,worldFx,worldFy,worldFz,bodyTx,bodyTy,bodyTz,stateVx,stateVy,stateVz,posVx,posVy,posVz,accWx,accWy,accWz,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,status_battery_voltage,pm_vbat,zero_bias_count,mobForceNone_x,mobForceNone_y,mobForceNone_z,mobForceResidual_x,mobForceResidual_y,mobForceResidual_z,mobTorque_x,mobTorque_y,mobTorque_z,mobResidual_x,mobResidual_y,mobResidual_z,accRawBody_x,accRawBody_y,accRawBody_z,gyroBody_x,gyroBody_y,gyroBody_z
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
-0.0109656164,0.1328120977,0.0847127587,-0.0167622644,0.1579083488,-0.0013262385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0718604475,0.0233670957,-0.0493920185,nan,nan,nan,0.0000000000,0.0000000000,-0.0776969045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1624565423,-0.0164926052,0.9794461727,-0.1156494543,-0.3351999223,-0.0992154777
-0.0109656164,0.1328120977,0.0847127587,-0.0167622644,0.1579083488,-0.0013262385,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0741156489,-0.0057332111,-0.0239126105,-0.0429357849,-0.0033356720,-0.0146220950,-0.0718604475,0.0233670957,-0.0493920185,nan,nan,nan,0.0000000000,0.0000000000,-0.0776969045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1624565423,-0.0164926052,0.9794461727,-0.1156494543,-0.3351999223,-0.0992154777
-0.0146205099,0.1325253695,0.0834942684,-0.0167622644,0.1579083488,-0.0013262385,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0741156489,-0.0057332111,-0.0239126105,-0.0429357849,-0.0033356720,-0.0146220950,-0.0718604475,0.0233670957,-0.0493920185,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0776969045,nan,4.1384162903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1661038399,-0.0183272660,0.9810225368,-0.1156494543,-0.3351999223,-0.0992154777
-0.0146205099,0.1325253695,0.0834942684,-0.0167622644,0.1579083488,-0.0013262385,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0741156489,-0.0057332111,-0.0239126105,-0.0429357849,-0.0033356720,-0.0146220950,-0.0903422087,-0.0229879208,-0.0602362640,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0776969045,nan,4.1384162903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1661038399,-0.0183272660,0.9810225368,0.0969844013,-0.4444698989,0.1838875264
-0.0146205099,0.1325253695,0.0834942684,-0.0167622644,0.1579083488,-0.0013262385,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0838382542,-0.0066186450,-0.0262260083,-0.0561690778,-0.0043300116,-0.0188663248,-0.0903422087,-0.0229879208,-0.0602362640,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0743897930,nan,4.1384162903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1661038399,-0.0183272660,0.9810225368,0.0969844013,-0.4444698989,0.1838875264
-0.0187433548,0.1322060972,0.0821476132,-0.0167678847,0.1606845829,-0.0013501078,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0838382542,-0.0066186450,-0.0262260083,-0.0561690778,-0.0043300116,-0.0188663248,-0.0548335612,-0.0024528201,-0.0418438464,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0743897930,nan,4.1384162903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1653605849,-0.0160349663,0.9825451374,0.0612839572,0.1526689529,-0.0139835030
-0.0187433548,0.1322060972,0.0821476132,-0.0167678847,0.1606845829,-0.0013501078,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0933263004,-0.0072349217,-0.0282302145,-0.0605468117,-0.0046885898,-0.0200897437,-0.0548335612,-0.0024528201,-0.0418438464,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0743897930,nan,4.1384162903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1653605849,-0.0160349663,0.9825451374,0.0612839572,0.1526689529,-0.0139835030
-0.0233444721,0.1318518668,0.0806835219,-0.0167678847,0.1606845829,-0.0013501078,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0933263004,-0.0072349217,-0.0282302145,-0.0605468117,-0.0046885898,-0.0200897437,-0.0548335612,-0.0024528201,-0.0418438464,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0743897930,nan,4.1384162903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1659975499,-0.0180184618,0.9816953540,0.0612839572,0.1526689529,-0.0139835030
-0.0233444721,0.1318518668,0.0806835219,-0.0167678847,0.1606845829,-0.0013501078,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0933263004,-0.0072349217,-0.0282302145,-0.0605468117,-0.0046885898,-0.0200897437,-0.0803040564,-0.0186373163,-0.0391892120,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0743897930,nan,4.1384162903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1659975499,-0.0180184618,0.9816953540,0.2548096776,0.3202256262,0.1414400339
-0.0233444721,0.1318518668,0.0806835219,-0.0167678847,0.1606845829,-0.0013501078,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1034447253,-0.0083942916,-0.0303648170,-0.0750852004,-0.0058203344,-0.0243394915,-0.0803040564,-0.0186373163,-0.0391892120,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0743897930,nan,4.1384162903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1659975499,-0.0180184618,0.9816953540,0.2548096776,0.3202256262,0.1414400339
-0.0284400471,0.1314450502,0.0791008621,-0.0167678847,0.1606845829,-0.0013501078,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1034447253,-0.0083942916,-0.0303648170,-0.0750852004,-0.0058203344,-0.0243394915,-0.0803040564,-0.0186373163,-0.0391892120,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0734723359,nan,4.1384162903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1655429751,-0.0150153851,0.9817013741,-0.0989816412,0.0854515433,-0.0351676419
-0.0284400471,0.1314450502,0.0791008621,-0.0167678847,0.1606845829,-0.0013501078,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1138340980,-0.0088476297,-0.0327562205,-0.0838391483,-0.0065726093,-0.0266776532,-0.0513568521,0.0062999944,-0.0414649472,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0734723359,nan,4.1384162903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1655429751,-0.0150153851,0.9817013741,-0.0989816412,0.0854515433,-0.0351676419
-0.0340517722,0.1310058534,0.0773864686,-0.0167678847,0.1606845829,-0.0013501078,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1138340980,-0.0088476297,-0.0327562205,-0.0838391483,-0.0065726093,-0.0266776532,-0.0513568521,0.0062999944,-0.0414649472,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0734723359,nan,4.1384162903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1647264212,-0.0167859197,0.9799027443,-0.0989816412,0.0854515433,-0.0351676419
-0.0340517722,0.1310058534,0.0773864686,-0.0167678847,0.1606845829,-0.0013501078,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1138340980,-0.0088476297,-0.0327562205,-0.0838391483,-0.0065726093,-0.0266776532,-0.0578178614,-0.0017642267,-0.0380729772,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0734723359,nan,4.1384162903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1647264212,-0.0167859197,0.9799027443,-0.0355864018,0.0231864303,0.0466508046
-0.0340517722,0.1310058534,0.0773864686,-0.0167678847,0.1606845829,-0.0013501078,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0273640249,-0.0022627914,-0.0102649033,0.1441266537,0.0109268762,0.0471338816,-0.0578178614,-0.0017642267,-0.0380729772,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0734723359,nan,4.1384162903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1647264212,-0.0167859197,0.9799027443,-0.0355864018,0.0231864303,0.0466508046
0.0035736568,0.1338842958,0.0895186812,-0.0167678847,0.1606845829,-0.0013501078,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0273640249,-0.0022627914,-0.0102649033,0.1441266537,0.0109268762,0.0471338816,-0.0559646226,-0.0189433992,-0.0476150475,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0758120492,nan,4.1384162903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1634533703,-0.0171613283,0.9817944765,-0.0838018581,-0.1845066100,0.1370824128
0.0035736568,0.1338842958,0.0895186812,-0.0167678847,0.1606845829,-0.0013501078,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0337534510,-0.0032047103,-0.0125025949,0.0955604464,0.0071420982,0.0307656676,-0.0559646226,-0.0189433992,-0.0476150475,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0758120492,nan,4.1384162903,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.1634533703,-0.0171613283,0.9817944765,-0.0838018581,-0.1845066100,0.1370824128
