pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,cmd_x,cmd_y,cmd_z,cmd_yaw,f1,f2,f3,f4,pwm1,pwm2,pwm3,pwm4,bodyFx,bodyFy,bodyFz,worldFx,worldFy,worldFz,bodyTx,bodyTy,bodyTz,stateVx,stateVy,stateVz,posVx,posVy,posVz,accWx,accWy,accWz,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,status_battery_voltage,pm_vbat,zero_bias_count,mobForceNone_x,mobForceNone_y,mobForceNone_z,mobForceResidual_x,mobForceResidual_y,mobForceResidual_z,mobTorque_x,mobTorque_y,mobTorque_z,mobResidual_x,mobResidual_y,mobResidual_z,accRawBody_x,accRawBody_y,accRawBody_z,gyroBody_x,gyroBody_y,gyroBody_z
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0065989005,0.0888397619,0.0910614133,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0088546090,-0.0035119464,0.0015197406,0.0006638647,-0.0000703874,-0.0000423864,-0.0137310270,-0.0047540106,-0.0136006242,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0117463032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0606811903,-0.0135541307,0.9988550544,-0.0241561178,0.1622427404,0.0228990857
0.0065989005,0.0888397619,0.0910614133,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0082255565,-0.0028930742,0.0011886441,0.0017701872,0.0005384031,-0.0002046295,-0.0137310270,-0.0047540106,-0.0136006242,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0117463032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0606811903,-0.0135541307,0.9988550544,-0.0241561178,0.1622427404,0.0228990857
0.0064510521,0.0887997746,0.0910810977,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0082255565,-0.0028930742,0.0011886441,0.0017701872,0.0005384031,-0.0002046295,-0.0137310270,-0.0047540106,-0.0136006242,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0117463032,nan,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0569725297,-0.0135335606,0.9993674159,-0.0241561178,0.1622427404,0.0228990857
0.0064510521,0.0887997746,0.0910810977,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0082255565,-0.0028930742,0.0011886441,0.0017701872,0.0005384031,-0.0002046295,-0.0067920331,-0.0095835887,0.0230298452,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0117463032,nan,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0569725297,-0.0135335606,0.9993674159,0.0987981781,0.1827541143,0.0154252220
0.0064510521,0.0887997746,0.0910810977,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0105587700,-0.0037906501,0.0014753909,-0.0011099287,-0.0004162871,0.0001508603,-0.0067920331,-0.0095835887,0.0230298452,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0117463032,nan,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0569725297,-0.0135335606,0.9993674159,0.0987981781,0.1827541143,0.0154252220
0.0066728666,0.0888835043,0.0910433456,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0105587700,-0.0037906501,0.0014753909,-0.0011099287,-0.0004162871,0.0001508603,-0.0161105841,-0.0240458921,0.0061348989,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0123426216,nan,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0560889393,-0.0113161374,0.9991789460,0.1002524048,-0.0500127152,-0.1031722948
0.0066728666,0.0888835043,0.0910433456,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0082853669,-0.0031004359,0.0014376965,0.0006623381,0.0002202235,-0.0000861999,-0.0161105841,-0.0240458921,0.0061348989,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0123426216,nan,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0560889393,-0.0113161374,0.9991789460,0.1002524048,-0.0500127152,-0.1031722948
0.0062693078,0.0887334198,0.0911117196,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0082853669,-0.0031004359,0.0014376965,0.0006623381,0.0002202235,-0.0000861999,-0.0161105841,-0.0240458921,0.0061348989,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0123426216,nan,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0594102703,-0.0138028264,0.9996392727,0.1002524048,-0.0500127152,-0.1031722948
0.0062693078,0.0887334198,0.0911117196,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0082853669,-0.0031004359,0.0014376965,0.0006623381,0.0002202235,-0.0000861999,0.0039049694,-0.0186038446,0.0256248396,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0123426216,4.0529999733,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0594102703,-0.0138028264,0.9996392727,0.2041582465,0.1073039770,-0.0445670784
0.0062693078,0.0887334198,0.0911117196,-0.0110842659,0.0581256553,-0.0003222341,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0102386335,-0.0044613830,0.0020642527,-0.0018746570,-0.0007696318,0.0003476258,0.0039049694,-0.0186038446,0.0256248396,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0123426216,4.0529999733,4.0539588928,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0594102703,-0.0138028264,0.9996392727,0.2041582465,0.1073039770,-0.0445670784
