t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask
1777405727.8744742870,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1
1777405727.8845467567,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,inf,inf,inf,inf,inf,inf,inf,0.0000097752,inf,inf,inf,inf,0.0000050068,inf,inf,inf,16899
1777405727.8945202827,0.0315432362,0.0338693261,0.0999865830,-3.1027856688,0.0636522236,0.0012356475,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000143051,inf,inf,inf,inf,inf,inf,0.0099833012,inf,inf,0.0000071526,0.0000040531,0.0099785328,inf,inf,inf,29191
1777405727.9044907093,0.0315432362,0.0338693261,0.0999865830,-3.1027856688,0.0636522236,0.0012356475,nan,3.9589443207,3.9591312408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,nan,nan,nan,nan,nan,nan,nan,0.0099847317,inf,0.0000069141,inf,inf,inf,inf,0.0199537277,inf,inf,0.0099775791,0.0099744797,0.0199489594,0.0000038147,inf,inf,61975
1777405727.9144430161,0.0315432362,0.0338693261,0.0999865830,-3.1027856688,0.0636522236,0.0012356475,nan,3.9589443207,3.9591312408,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.2330375314,0.1567645371,-0.0467613898,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,nan,nan,nan,0.0000000000,nan,nan,nan,0.0199370384,inf,0.0099592209,inf,inf,inf,0.0000061989,0.0299060345,inf,inf,0.0199298859,0.0199267864,0.0299012661,0.0099561214,inf,0.0000028610,193303
1777405727.9244716167,0.0315432362,0.0338693261,0.0999865830,-3.1027856688,0.0636522236,0.0012356475,nan,3.9589443207,3.9591312408,nan,nan,nan,nan,nan,nan,nan,-0.1151566952,0.0391265862,-1.9934084415,-0.2330375314,0.1567645371,-0.0467613898,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,nan,nan,nan,0.0000000000,1156.1828613281,27.7728748322,0.0000000000,0.0299656391,inf,0.0199878216,inf,inf,0.0000052452,0.0100347996,0.0399346352,inf,0.0000023842,0.0299584866,0.0299553871,0.0399298668,0.0199847221,inf,0.0100314617,195479
1777405727.9344439507,0.0315432362,0.0338693261,0.0999865830,-3.1027856688,0.0636522236,0.0012356475,nan,3.9589443207,3.9591312408,nan,nan,nan,nan,-0.0063582142,0.0019281243,0.0008090110,-0.1151566952,0.0391265862,-1.9934084415,-0.2330375314,0.1567645371,-0.0467613898,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,0.0000000000,1156.1828613281,27.7728748322,0.0000000000,0.0399379730,inf,0.0299601555,inf,0.0000083447,0.0099775791,0.0200071335,0.0499069691,inf,0.0099747181,0.0399308205,0.0399277210,0.0000052452,0.0299570560,0.0000023842,0.0200037956,261079
1777405727.9445142746,0.0315432362,0.0338693261,0.0999865830,-3.1027856688,0.0636522236,0.0012356475,nan,3.9589443207,3.9591312408,nan,nan,nan,nan,-0.0063582142,0.0019281243,0.0008090110,-0.1151566952,0.0391265862,-1.9934084415,-0.2330375314,0.1567645371,-0.0467613898,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,0.0000000000,1156.1828613281,27.7728748322,0.0000000000,0.0500082970,inf,0.0400304794,inf,0.0100786686,0.0200479031,0.0300774574,0.0599772930,inf,0.0200450420,0.0000078678,0.0000042915,0.0100755692,0.0400273800,0.0100727081,0.0300741196,261079
1777405727.9545338154,0.0315432362,0.0338693261,0.0999865830,-3.1027856688,0.0636522236,0.0012356475,3.9579999447,3.9589443207,3.9591197968,nan,nan,nan,nan,-0.0063582142,0.0019281243,0.0008090110,-0.1151566952,0.0391265862,-1.9934084415,-0.2330375314,0.1567645371,-0.0467613898,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,0.0000000000,1156.1828613281,27.7728748322,0.0000000000,0.0600278378,0.0000188351,0.0000088215,inf,0.0200982094,0.0300674438,0.0400969982,0.0699968338,inf,0.0300645828,0.0100274086,0.0100238323,0.0200951099,0.0000052452,0.0200922489,0.0400936604,261087
1777405727.9645204544,0.0315432362,0.0338693261,0.0999865830,-3.1027856688,0.0636522236,0.0012356475,3.9579999447,3.9589443207,3.9591197968,nan,nan,nan,nan,-0.0063582142,0.0019281243,0.0008090110,-0.1151566952,0.0391265862,-1.9934084415,-0.2330375314,0.1567645371,-0.0467613898,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,0.0000000000,1156.1828613281,27.7728748322,0.0000000000,0.0700144768,0.0100054741,0.0099954605,inf,0.0300848484,0.0400540829,0.0500836372,0.0799834728,inf,0.0400512218,0.0200140476,0.0200104713,0.0300817490,0.0099918842,0.0300788879,0.0500802994,261087
1777405727.9744694233,0.0315432362,0.0338693261,0.0999865830,-3.1027856688,0.0636522236,0.0012356475,3.9579999447,3.9589443207,3.9591197968,nan,nan,nan,nan,-0.0063582142,0.0019281243,0.0008090110,-0.1151566952,0.0391265862,-1.9934084415,-0.2330375314,0.1567645371,-0.0467613898,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0267483871,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-0.0000000000,0.0000000000,1156.1828613281,27.7728748322,0.0000000000,0.0799634457,0.0199544430,0.0199444294,inf,0.0400338173,0.0500030518,0.0600326061,0.0000097752,0.0000038147,0.0500001907,0.0299630165,0.0299594402,0.0400307178,0.0199408531,0.0400278568,0.0600292683,262111
