t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask
1777409146.5742127895,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1
1777409146.5842542648,0.0346963108,0.0323459543,0.0991155058,3.1123125398,1.0462485274,-0.0009118218,nan,3.7372434139,3.7373392582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0001380444,inf,0.0000164509,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,23
1777409146.5941469669,0.0346963108,0.0323459543,0.0991155058,3.1123125398,1.0462485274,-0.0009118218,nan,3.7372434139,3.7373392582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0000000000,-0.0000000000,-0.0000000000,nan,nan,nan,nan,nan,nan,nan,0.0100307465,inf,0.0099091530,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0000209808,inf,inf,32791
1777409146.6041519642,0.0346963108,0.0323459543,0.0991155058,3.1123125398,1.0462485274,-0.0009118218,nan,3.7372434139,3.7373392582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,-0.0105446354,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0000000000,-0.0000000000,-0.0000000000,nan,nan,nan,nan,nan,nan,nan,0.0200357437,inf,0.0199141502,inf,inf,inf,inf,inf,0.0000207424,inf,inf,inf,inf,0.0100259781,inf,inf,33815
1777409146.6140573025,0.0346963108,0.0323459543,0.0991155058,3.1123125398,1.0462485274,-0.0009118218,nan,3.7372434139,3.7373392582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,-0.0105446354,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,nan,nan,nan,nan,0.0299410820,inf,0.0298194885,inf,inf,inf,inf,inf,0.0099260807,inf,inf,inf,0.0000236034,0.0199313164,0.0000121593,inf,115735
1777409146.6240911484,0.0346963108,0.0323459543,0.0991155058,3.1123125398,1.0462485274,-0.0009118218,nan,3.7372434139,3.7373392582,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,-0.0105446354,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,nan,nan,nan,nan,0.0399749279,inf,0.0398533344,inf,inf,inf,inf,inf,0.0199599266,inf,0.0000250340,0.0000140667,0.0100574493,0.0299651623,0.0100460052,inf,128023
1777409146.6340839863,0.0344428830,0.0320332125,0.0989500359,3.1158157534,0.9828846617,-0.0012404593,nan,3.7372434139,3.7373330593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,-0.0105446354,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,nan,nan,nan,nan,0.0000455379,inf,0.0000209808,inf,inf,inf,inf,inf,0.0299527645,inf,0.0100178719,0.0100069046,0.0200502872,0.0000116825,0.0200388432,inf,128023
1777409146.6440064907,0.0344428830,0.0320332125,0.0989500359,3.1158157534,0.9828846617,-0.0012404593,nan,3.7372434139,3.7373330593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0000000000,0.0000000000,-0.0105446354,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,nan,nan,nan,0.0099680424,inf,0.0099434853,inf,inf,inf,inf,inf,0.0398752689,inf,0.0199403763,0.0199294090,0.0299727917,0.0099341869,0.0299613476,0.0000123978,259095
1777409146.6539959908,0.0344428830,0.0320332125,0.0989500359,3.1158157534,0.9828846617,-0.0012404593,nan,3.7372434139,3.7373330593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0836286247,-0.0121101812,0.0277316198,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0105446354,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,nan,nan,nan,0.0199575424,inf,0.0199329853,inf,inf,inf,0.0000147820,0.0000081062,0.0498647690,inf,0.0299298763,0.0299189091,0.0399622917,0.0199236870,0.0399508476,0.0100018978,259863
1777409146.6639769077,0.0344428830,0.0320332125,0.0989500359,3.1158157534,0.9828846617,-0.0012404593,nan,3.7372434139,3.7373330593,nan,nan,nan,nan,nan,nan,nan,-0.8332746029,-0.0248652119,-1.5531971455,-0.0836286247,-0.0121101812,0.0277316198,nan,nan,nan,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0105446354,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1161.6457519531,411.6866149902,0.0000000000,0.0299384594,inf,0.0299139023,inf,inf,0.0000190735,0.0099956989,0.0099890232,0.0598456860,0.0000145435,0.0399107933,0.0398998260,0.0000109673,0.0299046040,0.0000071526,0.0199828148,262039
