t_sec,pose_x,pose_y,pose_z,pose_roll,pose_pitch,pose_yaw,status_battery_voltage,raw_battery_voltage,filt_battery_voltage,cmd_x,cmd_y,cmd_z,cmd_yaw,est_vx,est_vy,est_vz,est_ax,est_ay,est_az,gyro_x,gyro_y,gyro_z,angAcc_x,angAcc_y,angAcc_z,velDes_vx,velDes_vy,velDes_vz,attDes_roll,attDes_pitch,attDes_yaw,motor_f1,motor_f2,motor_f3,motor_f4,motor_f1_scaled,motor_f2_scaled,motor_f3_scaled,motor_f4_scaled,bodyInFx,bodyInFy,bodyInFz,droneWorldFx,droneWorldFy,droneWorldFz,droneWorldFx_scaled,droneWorldFy_scaled,droneWorldFz_scaled,zero_bias_count,rateDes_roll,rateDes_pitch,rateDes_yaw,age_pose,age_status,age_cf_voltage,age_cmd_position,age_stateEstimate_velocity,age_stateEstimate_acc,age_gyro_feedback,age_vel_des,age_att_des,age_rate_des,age_cf_motor_force,age_cf_motor_force_scaled,age_cf_body_input_force,age_cf_world_force,age_cf_F_input_scaled,age_cf_zero_bias_dbg,validity_bitmask,offline_mob1_fx,offline_mob1_fy,offline_mob1_fz,offline_mob1_tx,offline_mob1_ty,offline_mob1_tz,offline_mob2_fx,offline_mob2_fy,offline_mob2_fz,offline_mob2_tx,offline_mob2_ty,offline_mob2_tz,offline_mobc_fx,offline_mobc_fy,offline_mobc_fz,offline_mobc_tx,offline_mobc_ty,offline_mobc_tz,offline_tauhat_x,offline_tauhat_y,offline_tauhat_z,offline_rxf_x,offline_rxf_y,offline_rxf_z,offline_etau_x,offline_etau_y,offline_etau_z,offline_rho_tau,offline_normal_qx,offline_normal_qy,offline_normal_qz,offline_normal_qw,offline_normal_nx,offline_normal_ny,offline_normal_nz,offline_contact_force_x
1777388457.1082155704,0.0396395586,0.0302980691,0.0990354940,3.1277355661,0.0608938544,-0.0004220429,3.7369999886,3.7372434139,3.7373404503,nan,nan,nan,nan,-0.0069741518,0.0013420738,0.0000606611,-0.0999512523,-0.0196638256,-1.9954037666,-0.1494061351,-0.1386365891,-0.1203440577,-2.1788988117,-1.0110213015,-0.8346536812,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0069984989,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1076.5805664062,21.5487613678,0.0000000000,0.0000333786,0.0000200272,0.0400764942,inf,0.0100593567,0.0200526714,0.0300488472,0.0500621796,0.0800056458,0.0200490952,0.0100548267,0.0000071526,0.0200467110,0.0400722027,0.0200438499,0.0300438404,262111,-0.0000940479,0.0000331443,0.2181633162,-0.0000017788,0.0000017409,0.0000015712,0.0000026053,0.0003122105,0.4538418240,-0.0000012457,0.0000002094,-0.0000012941,-0.1034765975,0.0009751725,0.2519926520,-0.0000012457,0.0000002094,-0.0000012941,-0.0000012457,0.0000002094,-0.0000012941,-0.0001048021,-0.0197240850,0.0000343159,0.0001035564,0.0197242944,-0.0000356100,0.6720598827,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777388457.1182160378,0.0396395586,0.0302980691,0.0990354940,3.1277355661,0.0608938544,-0.0004220429,3.7369999886,3.7372434139,3.7373347282,nan,nan,nan,nan,-0.0069741518,0.0013420738,0.0000606611,-0.0999512523,-0.0196638256,-1.9954037666,-0.1494061351,-0.1386365891,-0.1203440577,-2.1788988117,-1.0110213015,-0.8346536812,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0069984989,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1076.5805664062,21.5487613678,0.0000000000,0.0100338459,0.0100204945,0.0000185966,inf,0.0200598240,0.0300531387,0.0400493145,0.0600626469,0.0900061131,0.0300495625,0.0200552940,0.0100076199,0.0300471783,0.0000092983,0.0300443172,0.0400443077,262111,-0.0000934847,0.0000329458,0.2195943465,-0.0000017716,0.0000017313,0.0000015568,-0.0000351570,0.0002952327,0.4540188840,-0.0000016194,0.0000006029,-0.0000009588,-0.1033705333,0.0009371444,0.2517587877,-0.0000016194,0.0000006029,-0.0000009588,-0.0000016194,0.0000006029,-0.0000009588,-0.0001062521,-0.0197666031,0.0000308963,0.0001046327,0.0197672060,-0.0000318551,0.6741402073,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777388457.1281776428,0.0396395586,0.0302980691,0.0990354940,3.1277355661,0.0608938544,-0.0004220429,3.7369999886,3.7372434139,3.7373347282,nan,nan,nan,nan,-0.0069741518,0.0013420738,0.0000606611,-0.0999512523,-0.0196638256,-1.9954037666,-0.1494061351,-0.1386365891,-0.1203440577,-2.1788988117,-1.0110213015,-0.8346536812,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0079819402,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1076.5805664062,21.5487613678,0.0000000000,0.0199954510,0.0199820995,0.0099802017,inf,0.0300214291,0.0400147438,0.0500109196,0.0700242519,0.0000097752,0.0400111675,0.0300168991,0.0199692249,0.0400087833,0.0099709034,0.0400059223,0.0500059128,262111,-0.0000929249,0.0000327485,0.2210168077,-0.0000017602,0.0000017218,0.0000015475,-0.0000680245,0.0002791703,0.4541865954,-0.0000019663,0.0000009668,-0.0000006438,-0.1032568731,0.0009022100,0.2515287786,-0.0000019663,0.0000009668,-0.0000006438,-0.0000019663,0.0000009668,-0.0000006438,-0.0001077675,-0.0197489200,0.0000274600,0.0001058011,0.0197498868,-0.0000281037,0.6741929083,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777388457.1381616592,0.0396395586,0.0302980691,0.0990354940,3.1277355661,0.0608938544,-0.0004220429,3.7369999886,3.7372434139,3.7373347282,nan,nan,nan,nan,-0.0069741518,0.0013420738,0.0000606611,-0.0999512523,-0.0196638256,-1.9954037666,-0.1494061351,-0.1386365891,-0.1203440577,-2.1788988117,-1.0110213015,-0.8346536812,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0079819402,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1076.5805664062,21.5487613678,0.0000000000,0.0299794674,0.0299661160,0.0199642181,inf,0.0400054455,0.0499987602,0.0599949360,0.0800082684,0.0099937916,0.0499951839,0.0400009155,0.0299532413,0.0499927998,0.0199549198,0.0000073910,0.0599899292,262111,-0.0000925536,0.0000326177,0.2219603799,-0.0000017526,0.0000017156,0.0000015412,-0.0000874554,0.0002689465,0.4542934489,-0.0000021816,0.0000011936,-0.0000004463,-0.1031790134,0.0008805930,0.2513829432,-0.0000021816,0.0000011936,-0.0000004463,-0.0000021816,0.0000011936,-0.0000004463,-0.0001087036,-0.0197379759,0.0000253368,0.0001065220,0.0197391695,-0.0000257831,0.6742410664,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777388457.1481518745,0.0396395586,0.0302980691,0.0990354940,3.1277355661,0.0608938544,-0.0004220429,3.7369999886,3.7372434139,3.7373347282,nan,nan,nan,nan,-0.0069741518,0.0013420738,0.0000606611,-0.0999512523,-0.0196638256,-1.9954037666,-0.1494061351,-0.1386365891,-0.1203440577,-2.1788988117,-1.0110213015,-0.8346536812,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0079819402,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1076.5805664062,21.5487613678,0.0000000000,0.0399696827,0.0399563313,0.0299544334,inf,0.0499956608,0.0599889755,0.0699851513,0.0000135899,0.0199840069,0.0599853992,0.0000081062,0.0399434566,0.0000054836,0.0299451351,0.0099976063,0.0699801445,262111,-0.0000919994,0.0000324224,0.2233686733,-0.0000017413,0.0000017062,0.0000015319,-0.0001132101,0.0002543028,0.4544466404,-0.0000024818,0.0000015116,-0.0000001679,-0.1030597263,0.0008505350,0.2511750225,-0.0000024818,0.0000015116,-0.0000001679,-0.0000024818,0.0000015116,-0.0000001679,-0.0001100031,-0.0197227557,0.0000223893,0.0001075213,0.0197242672,-0.0000225572,0.6743308421,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777388457.1581668854,0.0397821665,0.0300632976,0.0990169793,3.1305083876,0.0581256553,-0.0003222341,3.7369999886,3.7372434139,3.7373347282,nan,nan,nan,nan,-0.0069741518,0.0013420738,0.0000606611,-0.0999512523,-0.0196638256,-1.9954037666,-0.1494061351,-0.1386365891,-0.1203440577,-2.1788988117,-1.0110213015,-0.8346536812,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0079819402,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1076.5805664062,21.5487613678,0.0000000000,0.0000197887,0.0499713421,0.0399694443,inf,0.0600106716,0.0700039864,0.0800001621,0.0100286007,0.0299990177,0.0700004101,0.0100231171,0.0000064373,0.0100204945,0.0399601460,0.0200126171,0.0799951553,262111,-0.0000916317,0.0000322928,0.2243028475,-0.0000017337,0.0000017000,0.0000015258,-0.0001282964,0.0002449825,0.4545442339,-0.0000026674,0.0000017093,0.0000000063,-0.1029788761,0.0008319941,0.2510433788,-0.0000026674,0.0000017093,0.0000000063,-0.0000026674,0.0000017093,0.0000000063,-0.0001108032,-0.0197133656,0.0000205744,0.0001081358,0.0197150749,-0.0000205682,0.6744012826,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777388457.1681776047,0.0397821665,0.0300632976,0.0990169793,3.1305083876,0.0581256553,-0.0003222341,3.7369999886,3.7372434139,3.7373285294,nan,nan,nan,nan,-0.0069741518,0.0013420738,0.0000606611,-0.0999512523,-0.0196638256,-1.9954037666,-0.1494061351,-0.1386365891,-0.1203440577,-2.1788988117,-1.0110213015,-0.8346536812,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0079819402,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1076.5805664062,21.5487613678,0.0000000000,0.0100305080,0.0599820614,0.0000131130,inf,0.0700213909,0.0800147057,0.0900108814,0.0200393200,0.0400097370,0.0800111294,0.0200338364,0.0100171566,0.0200312138,0.0000071526,0.0300233364,0.0900058746,262111,-0.0000910831,0.0000320994,0.2256971141,-0.0000017266,0.0000016866,0.0000015165,-0.0001480830,0.0002316336,0.4546841374,-0.0000029258,0.0000019852,0.0000002487,-0.1028467891,0.0007969746,0.2508264434,-0.0000029258,0.0000019852,0.0000002487,-0.0000029258,0.0000019852,0.0000002487,-0.0000821491,-0.0197581844,0.0000299672,0.0000792233,0.0197601696,-0.0000297185,0.6765481976,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777388457.1781413555,0.0397821665,0.0300632976,0.0990169793,3.1305083876,0.0581256553,-0.0003222341,3.7369999886,3.7372434139,3.7373285294,nan,nan,nan,nan,-0.0069741518,0.0013420738,0.0000606611,-0.0999512523,-0.0196638256,-1.9954037666,-0.1189166680,0.0639333352,0.0440529510,0.3049967654,2.0263775519,1.6445205735,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0079819402,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1076.5805664062,21.5487613678,0.0000000000,0.0199942589,0.0699458122,0.0099768639,inf,0.0799851418,0.0899784565,0.0000081062,0.0300030708,0.0499734879,0.0899748802,0.0299975872,0.0199809074,0.0299949646,0.0099709034,0.0399870872,0.0999696255,262111,-0.0000907191,0.0000319712,0.2266219839,-0.0000017192,0.0000016805,0.0000015104,-0.0001595311,0.0002231378,0.4547732577,-0.0000030851,0.0000021561,0.0000004018,-0.1027578468,0.0007751954,0.2506887912,-0.0000030851,0.0000021561,0.0000004018,-0.0000030851,0.0000021561,0.0000004018,-0.0000831068,-0.0197485474,0.0000278255,0.0000800218,0.0197507036,-0.0000274237,0.6766323041,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777388457.1881506443,0.0397821665,0.0300632976,0.0990169793,3.1305083876,0.0581256553,-0.0003222341,3.7369999886,3.7372434139,3.7373285294,nan,nan,nan,nan,-0.0069741518,0.0013420738,0.0000606611,-0.0909141302,-0.0200121272,-1.9953258038,-0.1189166680,0.0639333352,0.0440529510,0.3049967654,2.0263775519,1.6445205735,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0079819402,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1077.0434570312,19.0491504669,0.0000000000,0.0300035477,0.0799551010,0.0199861526,inf,0.0899944305,0.0000157356,0.0100173950,0.0400123596,0.0599827766,0.0000109673,0.0400068760,0.0299901962,0.0000083447,0.0199801922,0.0000054836,0.1099789143,262111,-0.0000901759,0.0000317797,0.2280023635,-0.0000014979,-0.0000007794,-0.0000011420,-0.0001743302,0.0002109705,0.4549010038,-0.0000032721,0.0000020064,0.0000001982,-0.1026235636,0.0007446905,0.2504924511,-0.0000032721,0.0000020064,0.0000001982,-0.0000032721,0.0000020064,0.0000001982,-0.0000844452,-0.0197351373,0.0000248332,0.0000811731,0.0197371438,-0.0000246350,0.6767578676,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777388457.1981310844,0.0397821665,0.0300632976,0.0990169793,3.1305083876,0.0581256553,-0.0003222341,3.7369999886,3.7372434139,3.7373285294,nan,nan,nan,nan,-0.0065124389,0.0022227233,0.0005541321,-0.0909141302,-0.0200121272,-1.9953258038,-0.1189166680,0.0639333352,0.0440529510,0.3049967654,2.0263775519,1.6445205735,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0079819402,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1077.0434570312,19.0491504669,0.0000000000,0.0399839878,0.0899355412,0.0299665928,inf,0.0000090599,0.0099961758,0.0199978352,0.0499927998,0.0699632168,0.0099914074,0.0000050068,0.0399706364,0.0099887848,0.0299606323,0.0099859238,0.1199593544,262111,-0.0000898155,0.0000316527,0.2289180215,-0.0000014918,-0.0000007765,-0.0000011374,-0.0001827445,0.0002032270,0.4549823727,-0.0000033755,0.0000017852,-0.0000000651,-0.1025336938,0.0007256644,0.2503681484,-0.0000033755,0.0000017852,-0.0000000651,-0.0000033755,0.0000017852,-0.0000000651,-0.0000852788,-0.0197268691,0.0000229703,0.0000819033,0.0197286543,-0.0000230354,0.6768455424,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777388457.2081339359,0.0394777767,0.0299495962,0.0990218520,3.1305096954,0.0553570425,-0.0003068414,3.7369999886,3.7372434139,3.7373285294,nan,nan,nan,nan,-0.0065124389,0.0022227233,0.0005541321,-0.0909141302,-0.0200121272,-1.9953258038,-0.1189166680,0.0639333352,0.0440529510,0.3049967654,2.0263775519,1.6445205735,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0079819402,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1077.0434570312,19.0491504669,0.0000000000,0.0000121593,0.0999383926,0.0399694443,inf,0.0100119114,0.0199990273,0.0300006866,0.0599956512,0.0799660683,0.0199942589,0.0100078583,0.0000040531,0.0199916363,0.0399634838,0.0199887753,0.1299622059,262111,-0.0000785413,0.0000519413,0.2302961274,-0.0000014827,-0.0000007721,-0.0000011306,-0.0001883452,0.0002017687,0.4551043952,-0.0000035172,0.0000014719,-0.0000004356,-0.1023937565,0.0007085568,0.2501965157,-0.0000035172,0.0000014719,-0.0000004356,-0.0000035172,0.0000014719,-0.0000004356,-0.0000862227,-0.0197158043,0.0000208433,0.0000827055,0.0197172761,-0.0000212788,0.6769977101,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777388457.2181658745,0.0394777767,0.0299495962,0.0990218520,3.1305096954,0.0553570425,-0.0003068414,3.7369999886,3.7372434139,3.7373228073,nan,nan,nan,nan,-0.0065124389,0.0022227233,0.0005541321,-0.0909141302,-0.0200121272,-1.9953258038,-0.1189166680,0.0639333352,0.0440529510,0.3049967654,2.0263775519,1.6445205735,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0079819402,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1077.0434570312,19.0491504669,0.0000000000,0.0100440979,0.1099703312,0.0000131130,inf,0.0200438499,0.0300309658,0.0400326252,0.0700275898,0.0899980068,0.0300261974,0.0200397968,0.0100359917,0.0300235748,0.0000066757,0.0300207138,0.1399941444,262111,-0.0000780710,0.0000516303,0.2316545062,-0.0000014706,-0.0000007678,-0.0000011279,-0.0001901026,0.0002041625,0.4552220291,-0.0000036412,0.0000011795,-0.0000007881,-0.1022429996,0.0006961114,0.2500077636,-0.0000036412,0.0000011795,-0.0000007881,-0.0000036412,0.0000011795,-0.0000007881,-0.0000865082,-0.0197640257,0.0000199597,0.0000828671,0.0197652051,-0.0000207478,0.6792076363,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777388457.2281441689,0.0394777767,0.0299495962,0.0990218520,3.1305096954,0.0553570425,-0.0003068414,3.7369999886,3.7372434139,3.7373228073,nan,nan,nan,nan,-0.0065124389,0.0022227233,0.0005541321,-0.0909141302,-0.0200121272,-1.9953258038,-0.1189166680,0.0639333352,0.0440529510,0.3049967654,2.0263775519,1.6445205735,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0071579269,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1077.0434570312,19.0491504669,0.0000000000,0.0200223923,0.1199486256,0.0099914074,inf,0.0300221443,0.0400092602,0.0500109196,0.0000090599,0.0000045300,0.0400044918,0.0300180912,0.0200142860,0.0400018692,0.0099849701,0.0399990082,0.1499724388,262111,-0.0000779149,0.0000515270,0.2321054892,-0.0000014676,-0.0000007663,-0.0000011257,-0.0001904584,0.0002046989,0.4552596987,-0.0000036797,0.0000010865,-0.0000008964,-0.1021930580,0.0006919142,0.2499470888,-0.0000036797,0.0000010865,-0.0000008964,-0.0000036797,0.0000010865,-0.0000008964,-0.0000866689,-0.0197602713,0.0000195756,0.0000829893,0.0197613578,-0.0000204720,0.6792669277,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777388457.2381467819,0.0394777767,0.0299495962,0.0990218520,3.1305096954,0.0553570425,-0.0003068414,3.7369999886,3.7372434139,3.7373228073,nan,nan,nan,nan,-0.0065124389,0.0022227233,0.0005541321,-0.0909141302,-0.0200121272,-1.9953258038,-0.1189166680,0.0639333352,0.0440529510,0.3049967654,2.0263775519,1.6445205735,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0071579269,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1077.0434570312,19.0491504669,0.0000000000,0.0300250053,0.1299512386,0.0199940205,inf,0.0400247574,0.0500118732,0.0600135326,0.0100116730,0.0100071430,0.0500071049,0.0400207043,0.0300168991,0.0000088215,0.0199875832,0.0000045300,0.1599750519,262111,-0.0000776035,0.0000513211,0.2330047511,-0.0000014616,-0.0000007634,-0.0000011212,-0.0001908534,0.0002054116,0.4553328173,-0.0000037520,0.0000009071,-0.0000011044,-0.1020937209,0.0006834794,0.2498290313,-0.0000037520,0.0000009071,-0.0000011044,-0.0000037520,0.0000009071,-0.0000011044,-0.0000869944,-0.0197530646,0.0000188018,0.0000832424,0.0197539717,-0.0000199061,0.6793879673,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777388457.2481384277,0.0394777767,0.0299495962,0.0990218520,3.1305096954,0.0553570425,-0.0003068414,3.7369999886,3.7372434139,3.7373228073,nan,nan,nan,nan,-0.0065124389,0.0022227233,0.0005541321,-0.0909141302,-0.0200121272,-1.9953258038,-0.1189166680,0.0639333352,0.0440529510,0.3049967654,2.0263775519,1.6445205735,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0071579269,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1077.0434570312,19.0491504669,0.0000000000,0.0400166512,0.1399428844,0.0299856663,inf,0.0500164032,0.0600035191,0.0700051785,0.0200033188,0.0199987888,0.0599987507,0.0000064373,0.0400085449,0.0100004673,0.0299792290,0.0099961758,0.1699666977,262111,-0.0000771388,0.0000510138,0.2343469107,-0.0000014527,-0.0000007591,-0.0000011145,-0.0001907212,0.0002056548,0.4554371632,-0.0000038493,0.0000006535,-0.0000013957,-0.1019462630,0.0006707985,0.2496599859,-0.0000038493,0.0000006535,-0.0000013957,-0.0000038493,0.0000006535,-0.0000013957,-0.0000874893,-0.0197429825,0.0000176340,0.0000836401,0.0197436360,-0.0000190297,0.6795749745,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777388457.2581369877,0.0391086638,0.0298575163,0.0990242809,3.1305121182,0.0498201279,-0.0002760768,3.7369999886,3.7372434139,3.7373166084,nan,nan,nan,nan,-0.0065124389,0.0022227233,0.0005541321,-0.0909141302,-0.0200121272,-1.9953258038,-0.1189166680,0.0639333352,0.0440529510,0.3049967654,2.0263775519,1.6445205735,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0071579269,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1077.0434570312,19.0491504669,0.0000000000,0.0000150204,0.1499414444,0.0000073910,inf,0.0600149632,0.0700020790,0.0800037384,0.0300018787,0.0299973488,0.0699973106,0.0100049973,0.0000040531,0.0199990273,0.0399777889,0.0199947357,0.1799652576,262111,-0.0000766769,0.0000507083,0.2356810334,-0.0000014439,-0.0000007548,-0.0000011078,-0.0001898175,0.0002050177,0.4555354458,-0.0000039339,0.0000004177,-0.0000016636,-0.1018009287,0.0006581856,0.2495002734,-0.0000039339,0.0000004177,-0.0000016636,-0.0000039339,0.0000004177,-0.0000016636,-0.0000879874,-0.0197337313,0.0000164683,0.0000840534,0.0197341490,-0.0000181319,0.6797674595,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
1777388457.2681307793,0.0391086638,0.0298575163,0.0990242809,3.1305121182,0.0498201279,-0.0002760768,3.7369999886,3.7372434139,3.7373166084,nan,nan,nan,nan,-0.0065124389,0.0022227233,0.0005541321,-0.0909141302,-0.0200121272,-1.9953258038,-0.1189166680,0.0639333352,0.0440529510,0.3049967654,2.0263775519,1.6445205735,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0071579269,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,-0.0000000000,0.0000000000,-1077.0434570312,19.0491504669,0.0000000000,0.0100088120,0.1599352360,0.0100011826,inf,0.0700087547,0.0799958706,0.0899975300,0.0399956703,0.0399911404,0.0799911022,0.0199987888,0.0099978447,0.0299928188,0.0000064373,0.0299885273,0.1899590492,262111,-0.0000763705,0.0000505057,0.2365660074,-0.0000014319,-0.0000007520,-0.0000011113,-0.0001888367,0.0002041602,0.4555977760,-0.0000039736,0.0000002698,-0.0000018518,-0.1016923088,0.0006495866,0.2493595442,-0.0000039736,0.0000002698,-0.0000018518,-0.0000039736,0.0000002698,-0.0000018518,-0.0000879134,-0.0198438692,0.0000161590,0.0000839398,0.0198441390,-0.0000180107,0.6839439082,0.0000000000,0.0000000000,0.0000000000,1.0000000000,nan,nan,nan,0.0000000000
